"1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,"C. Carton de Wiart, Assessment of a…",,8x8_3,,,,8x8_4,,,,16x16_3,,,,16x16_4,,,,24x24_3,,,,24x24_4,,,,32x32_3,,,,32x32_4,,,,48x48_3,,,,32x32_5,,,,32x32_6,,,,,,,,,,,,,,,,,,,
t*,Kinetic Energy,Enstrophy,Dissipation Rate,k,E(k),t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,,,,,,,,
0.39,0.12481635186,0.380437686536,0.000475548825,39.8709301460668,7.5574195014681E-05,0.4,0.124707,0.379943,,0.39,0.12474,0.379595,,0.39,0.124819412186,0.380092888012,-0.000462641099999161,0.39,0.12474,0.379596,,0.39,0.124819381667,0.380080885938,-0.000462613899999964,0.39,0.12474,0.379596,,0.39,0.12474,0.379596,0.00320000000000042,0.39,0.12474,0.379596,,0.39,0.12474,0.379596,0.00320000000000042,0.39,0.12474,0.379596,,0.39,0.12474,0.379596,,0.39,0.124803,0.380043,-0.000699999999999312,0.39,0.124803,0.380031,,0.39,0.124819412186,0.380092888012,-0.000462641099999161,0.39,0.124819412186,0.380092888012,-0.000462641099999161
0.4,0.124811594523,0.380737561045,0.000475923674999,41.581479045089,6.25359780719296E-05,0.41,0.124669,0.380147,,0.4,0.124708,0.379785,,0.4,0.124814785775,0.380394049204,-0.00046129220000052,0.4,0.124708,0.379785,,0.4,0.124814755528,0.380381755176,-0.000461263900000677,0.4,0.124708,0.379786,,0.4,0.124708,0.379786,0.00389999999999976,0.4,0.124708,0.379786,,0.4,0.124708,0.379786,0.00389999999999976,0.4,0.124708,0.379786,,0.4,0.124708,0.379786,,0.4,0.124796,0.380332,-0.000800000000000804,0.4,0.124796,0.38032,,0.4,0.124814785775,0.380394049204,-0.00046129220000052,0.4,0.124814785775,0.380394049204,-0.00046129220000052
0.41,0.124806833387,0.381045705692,0.00047630886,43.5479640010267,6.15029588941824E-05,0.42,0.124626,0.380364,,0.41,0.124669,0.379984,,0.41,0.124810172853,0.380703704622,-0.000459864299999501,0.41,0.124669,0.379984,,0.41,0.124810142889,0.380691119897,-0.000459834600000097,0.41,0.124669,0.379985,,0.41,0.124669,0.379985,0.00420000000000003,0.41,0.124669,0.379985,,0.41,0.124669,0.379985,0.00420000000000003,0.41,0.124669,0.379985,,0.41,0.124669,0.379985,,0.41,0.124788,0.38063,-0.000699999999999312,0.41,0.124788,0.380618,,0.41,0.124810172853,0.380703704622,-0.000459864299999501,0.41,0.124810172853,0.380703704622,-0.000459864299999501
0.42,0.124802068346,0.381362145317,0.000476704415,45.6074486089906,4.72191112879754E-05,0.43,0.124583,0.380596,,0.42,0.124627,0.380195,,0.42,0.12480557421,0.381021912438,-0.000458551300000498,0.42,0.124627,0.380196,,0.42,0.124805544543,0.381009038016,-0.000458519899999843,0.42,0.124627,0.380196,,0.42,0.124627,0.380197,0.00440000000000023,0.42,0.124627,0.380196,,0.42,0.124627,0.380196,0.00440000000000023,0.42,0.124627,0.380196,,0.42,0.124627,0.380196,,0.42,0.124781,0.380937,-0.000700000000000699,0.42,0.124781,0.380925,,0.42,0.12480557421,0.381021912438,-0.000458551300000498,0.42,0.12480557421,0.381021912438,-0.000458551300000498
0.43,0.124797299298,0.381686905367,0.000477110375,47.6186298217726,4.01386259422032E-05,0.44,0.124543,0.380847,,0.43,0.124583,0.380422,,0.43,0.124800988697,0.381348706036,-0.00045756539999997,0.43,0.124583,0.380423,,0.43,0.124800959344,0.381335541473,-0.00045753199999915,0.43,0.124583,0.380423,,0.43,0.124583,0.380423,0.00399999999999983,0.43,0.124583,0.380423,,0.43,0.124583,0.380423,0.00399999999999983,0.43,0.124583,0.380423,,0.43,0.124583,0.380423,,0.43,0.124774,0.381254,-0.000599999999999212,0.43,0.124774,0.381241,,0.43,0.124800988697,0.381348706036,-0.00045756539999997,0.43,0.124800988697,0.381348706036,-0.00045756539999997
0.44,0.124792526139,0.382020011898,0.00047752676,48.8601982825019,3.19633424330855E-05,0.45,0.12451,0.381121,,0.44,0.124543,0.380668,,0.44,0.124796413043,0.381684091538,-0.000457086100000281,0.44,0.124543,0.380668,,0.44,0.124796384024,0.381670636337,-0.000457050500000944,0.44,0.124543,0.380669,,0.44,0.124543,0.380669,0.00330000000000052,0.44,0.124543,0.380669,,0.44,0.124543,0.380669,0.00330000000000052,0.44,0.124543,0.380669,,0.44,0.124543,0.380669,,0.44,0.124768,0.38158,-0.000700000000000699,0.44,0.124768,0.381566,,0.44,0.124796413043,0.381684091538,-0.000457086100000281,0.44,0.124796413043,0.381684091538,-0.000457086100000281
0.45,0.124787748763,0.382361491565,0.000477953609999,51.0850008155439,2.98941063195683E-05,0.46,0.124486,0.38142,,0.45,0.12451,0.380936,,0.45,0.124791842182,0.382028051143,-0.000457213499999165,0.45,0.12451,0.380936,,0.45,0.124791813519,0.382014306255,-0.000457175699999923,0.45,0.12451,0.380936,,0.45,0.12451,0.380937,0.00229999999999952,0.45,0.12451,0.380936,,0.45,0.12451,0.380936,0.00229999999999952,0.45,0.12451,0.380936,,0.45,0.12451,0.380936,,0.45,0.124761,0.381916,-0.000599999999999212,0.45,0.124761,0.381902,,0.45,0.124791842182,0.382028051143,-0.000457213499999165,0.45,0.124791842182,0.382028051143,-0.000457213499999165
0.46,0.124782967066,0.382711371624,0.00047839097,53.5544665190464,2.40620519962495E-05,0.47,0.124473,0.381748,,0.46,0.124487,0.381229,,0.46,0.124787270047,0.382380551592,-0.000457940700000772,0.46,0.124487,0.381228,,0.46,0.124787241762,0.382366518512,-0.000457900299999372,0.46,0.124487,0.381229,,0.46,0.124487,0.381229,0.00129999999999992,0.46,0.124487,0.381229,,0.46,0.124487,0.381229,0.00129999999999992,0.46,0.124487,0.381229,,0.46,0.124487,0.381229,,0.46,0.124755,0.382262,-0.000500000000000502,0.46,0.124755,0.382248,,0.46,0.124787270047,0.382380551592,-0.000457940700000772,0.46,0.124787270047,0.382380551592,-0.000457940700000772
0.47,0.124778180944,0.383069679924,0.000478838865,56.1371304984771,2.27803767659127E-05,0.48,0.124472,0.382106,,0.47,0.124474,0.381549,,0.47,0.12478269064,0.382741553056,-0.000459149899999233,0.47,0.124474,0.381549,,0.47,0.124782662759,0.382727231973,-0.000459106800000663,0.47,0.124474,0.381549,,0.47,0.124474,0.38155,0.0001000000000001,0.47,0.124474,0.381549,,0.47,0.124474,0.381549,0.0001000000000001,0.47,0.124474,0.381549,,0.47,0.124474,0.381549,,0.47,0.12475,0.382619,-0.0005000000000005,0.47,0.12475,0.382605,,0.47,0.12478269064,0.382741553056,-0.000459149899999233,0.47,0.12478269064,0.382741553056,-0.000459149899999233
0.48,0.124773390289,0.383436444908,0.000479297325,58.0290788673284,1.91347346034495E-05,0.49,0.124481,0.382497,,0.48,0.124473,0.3819,,0.48,0.124778099141,0.383111016067,-0.000460637200000446,0.48,0.124473,0.3819,,0.48,0.124778071691,0.383096405739,-0.000460591399999155,0.48,0.124473,0.3819,,0.48,0.124473,0.381901,-0.000899999999999512,0.48,0.124473,0.3819,,0.48,0.124473,0.3819,-0.000899999999999512,0.48,0.124473,0.3819,,0.48,0.124473,0.3819,,0.48,0.124745,0.382986,-0.000399999999999012,0.48,0.124745,0.382972,,0.48,0.124778099141,0.383111016067,-0.000460637200000446,0.48,0.124778099141,0.383111016067,-0.000460637200000446
0.49,0.124768594997,0.383811695604,0.000479766395,59.4251437460722,1.64844222863382E-05,0.5,0.124499,0.382922,,0.49,0.124482,0.382283,,0.49,0.124773492769,0.383488908152,-0.000462158600000872,0.49,0.124482,0.382283,,0.49,0.124773465777,0.383474007253,-0.000462109700000157,0.49,0.124482,0.382283,,0.49,0.124482,0.382284,-0.00180000000000041,0.49,0.124482,0.382283,,0.49,0.124482,0.382283,-0.00180000000000041,0.49,0.124482,0.382283,,0.49,0.124482,0.382283,,0.49,0.124741,0.383365,-0.0003000000000003,0.49,0.124741,0.38335,,0.49,0.124773492769,0.383488908152,-0.000462158600000872,0.49,0.124773492769,0.383488908152,-0.000462158600000872
0.5,0.124763794961,0.384195461625,0.00048024611,62.1484131646884,1.34905333192634E-05,0.51,0.124522,0.383379,,0.5,0.1245,0.382699,,0.5,0.124768871183,0.383875211371,-0.000463486099999688,0.5,0.1245,0.382699,,0.5,0.12476884468,0.383860018942,-0.00046343389999981,0.5,0.1245,0.382699,,0.5,0.1245,0.3827,-0.00239999999999962,0.5,0.1245,0.382699,,0.5,0.1245,0.382699,-0.00239999999999962,0.5,0.1245,0.382699,,0.5,0.1245,0.382699,,0.5,0.124738,0.383754,-0.0003000000000003,0.5,0.124738,0.383739,,0.5,0.124768871183,0.383875211371,-0.000463486099999688,0.5,0.124768871183,0.383875211371,-0.000463486099999688
0.51,0.124758990075,0.384587773163,0.0004807365,64.5411783936637,1.11848937616348E-05,0.52,0.12455,0.38387,,0.51,0.124523,0.383149,,0.51,0.124764236322,0.384269928383,-0.000464457700000142,0.51,0.124524,0.383148,,0.51,0.124764210341,0.384254442645,-0.000464402100000538,0.51,0.124524,0.383148,,0.51,0.124524,0.383149,-0.00269999999999992,0.51,0.124524,0.383148,,0.51,0.124524,0.383148,-0.00269999999999992,0.51,0.124524,0.383148,,0.51,0.124524,0.383148,,0.51,0.124735,0.384155,-0.0003000000000003,0.51,0.124735,0.384139,,0.51,0.124764236322,0.384269928383,-0.000464457700000142,0.51,0.124764236322,0.384269928383,-0.000464457700000142
0.52,0.124754180231,0.384988660988,0.00048123762,66.8424291990119,9.6699907087517E-06,0.53,0.124578,0.38439,,0.52,0.124551,0.38363,,0.52,0.124759591745,0.384673084032,-0.000465004599999041,0.52,0.124551,0.383629,,0.52,0.12475956632,0.384657301324,-0.000464945500000535,0.52,0.124551,0.383629,,0.52,0.124551,0.38363,-0.00280000000000002,0.52,0.124551,0.38363,,0.52,0.124551,0.38363,-0.00280000000000002,0.52,0.124551,0.38363,,0.52,0.124551,0.38363,,0.52,0.124732,0.384566,-0.0002000000000002,0.52,0.124732,0.38455,,0.52,0.124759591745,0.384673084032,-0.000465004599999041,0.52,0.124759591745,0.384673084032,-0.000465004599999041
0.53,0.124749365322,0.38539815644,0.0004817495,69.0494007496859,7.68164889042056E-06,0.54,0.124605,0.384938,,0.53,0.124579,0.384142,,0.53,0.124754941699,0.385084722833,-0.000465146300000773,0.53,0.124579,0.384141,,0.53,0.124754916865,0.38506863818,-0.000465083899998941,0.53,0.124579,0.384141,,0.53,0.124579,0.384142,-0.00280000000000002,0.53,0.124579,0.384141,,0.53,0.124579,0.384141,-0.00280000000000002,0.53,0.124579,0.384141,,0.53,0.124579,0.384141,,0.53,0.12473,0.384988,-0.000199999999998812,0.53,0.12473,0.384972,,0.53,0.124754941699,0.385084722833,-0.000465146300000773,0.53,0.124754941699,0.385084722833,-0.000465146300000773
0.54,0.124744545241,0.385816291432,0.00048227217,72.5482895568563,6.22306997232092E-06,0.55,0.124631,0.385509,,0.54,0.124607,0.384681,,0.54,0.124750290236,0.385504905153,-0.000464958899999701,0.54,0.124607,0.38468,,0.54,0.124750266026,0.385488513515,-0.000464893700000135,0.54,0.124607,0.38468,,0.54,0.124607,0.384681,-0.00250000000000111,0.54,0.124607,0.38468,,0.54,0.124607,0.38468,-0.00250000000000111,0.54,0.124607,0.38468,,0.54,0.124607,0.38468,,0.54,0.124728,0.385421,-0.0001000000000001,0.54,0.124728,0.385405,,0.54,0.124750290236,0.385504905153,-0.000464958899999701,0.54,0.124750290236,0.385504905153,
0.55,0.124739719879,0.386243098438,0.000482805685,75.0623146004112,5.40152707537763E-06,0.56,0.124652,0.386098,,0.55,0.124632,0.385243,,0.55,0.124745640647,0.3859337035,-0.000464529499999422,0.55,0.124632,0.385242,,0.55,0.124745617089,0.385916999908,-0.000464461900000212,0.55,0.124632,0.385242,,0.55,0.124632,0.385243,-0.00219999999999942,0.55,0.124632,0.385242,,0.55,0.124632,0.385242,-0.00219999999999942,0.55,0.124632,0.385242,,0.55,0.124632,0.385242,,0.55,0.124727,0.385864,-0.0002000000000002,0.55,0.124726,0.385847,,0.55,0.124745640647,0.3859337035,-0.000464529499999422,0.55,0.124745640647,0.3859337035,
0.56,0.124734889127,0.386678610497,0.000483350085,77.429187927544,4.50935235454311E-06,0.57,0.12467,0.386699,,0.56,0.124654,0.385823,,0.56,0.124740995352,0.386371197834,-0.000463923200000332,0.56,0.124654,0.385821,,0.56,0.12474097247,0.386354176549,-0.000463853600000957,0.56,0.124654,0.385822,,0.56,0.124654,0.385823,-0.00170000000000033,0.56,0.124654,0.385822,,0.56,0.124654,0.385822,-0.00170000000000033,0.56,0.124654,0.385822,,0.56,0.124654,0.385822,,0.56,0.124725,0.386316,-0.000200000000000202,0.56,0.124725,0.386299,,0.56,0.124740995352,0.386371197834,-0.000463923200000332,0.56,0.124740995352,0.386371197834,
0.57,0.124730052877,0.387122861204,0.000483905405,80.1929908515203,3.71801717056972E-06,0.58,0.124683,0.387306,,0.57,0.124671,0.386415,,0.57,0.12473635612,0.386817469296,-0.000463175100000323,0.57,0.124671,0.386413,,0.57,0.124736333934,0.386800123514,-0.0004631041,0.57,0.124671,0.386413,,0.57,0.124671,0.386414,-0.00140000000000001,0.57,0.124671,0.386413,,0.57,0.124671,0.386413,-0.00140000000000001,0.57,0.124671,0.386413,,0.57,0.124671,0.386413,,0.57,0.124723,0.386778,-0.0001000000000001,0.57,0.124723,0.38676,,0.57,0.12473635612,0.386817469296,-0.000463175100000323,0.57,0.12473635612,0.386817469296,
0.58,0.124725211019,0.387575884708,0.000484471689999,83.5108920121383,2.93184582207126E-06,0.59,0.124692,0.387912,,0.58,0.124685,0.387012,,0.58,0.124731724369,0.387272593953,-0.000462316700000631,0.58,0.124685,0.387011,,0.58,0.124731702893,0.387254916603,-0.00046224409999962,0.58,0.124685,0.387011,,0.58,0.124685,0.387012,-0.000899999999999512,0.58,0.124685,0.387011,,0.58,0.124685,0.387011,-0.000899999999999512,0.58,0.124685,0.387011,,0.58,0.124685,0.387011,,0.58,0.124722,0.387248,-0.0002000000000002,0.58,0.124722,0.38723,,0.58,0.124731724369,0.387272593953,-0.000462316700000631,0.58,0.124731724369,0.387272593953,
0.59,0.124720363444,0.388037715711,0.000485048985,86.4476776118867,2.3280514830836E-06,0.6,0.124697,0.388511,,0.59,0.124694,0.387609,,0.59,0.124727101202,0.387736638756,-0.000461415299998768,0.59,0.124694,0.387607,,0.59,0.124727080452,0.387718623254,-0.000461340999999282,0.59,0.124694,0.387607,,0.59,0.124694,0.387609,-0.0005000000000005,0.59,0.124694,0.387608,,0.59,0.124694,0.387608,-0.0005000000000005,0.59,0.124694,0.387608,,0.59,0.124694,0.387608,,0.59,0.12472,0.387726,-0.0003000000000003,0.59,0.12472,0.387707,,0.59,0.124727101202,0.387736638756,-0.000461415299998768,0.59,0.124727101202,0.387736638756,
0.6,0.12471551004,0.38850838946,0.000485637335,90.1613880582078,1.82406429340011E-06,0.61,0.1247,0.389098,,0.6,0.124699,0.388199,,0.6,0.124722487049,0.388209659857,-0.000460607700000781,0.6,0.124699,0.388197,,0.6,0.124722467042,0.38819129983,-0.000460531500000305,0.6,0.124699,0.388197,,0.6,0.124699,0.388198,-0.0002000000000002,0.6,0.124699,0.388197,,0.6,0.124699,0.388197,-0.0002000000000002,0.6,0.124699,0.388197,,0.6,0.124699,0.388197,,0.6,0.124717,0.388211,-0.000299999999998912,0.6,0.124717,0.388192,,0.6,0.124722487049,0.388209659857,-0.000460607700000781,0.6,0.124722487049,0.388209659857,
0.61,0.124710650697,0.388987941747,0.000486236784999,92.6873222414566,1.56660848602359E-06,0.62,0.124699,0.389667,,0.61,0.124701,0.388775,,0.61,0.124717880972,0.38869170182,-0.000460097700000217,0.61,0.124701,0.388774,,0.61,0.124717861727,0.388672990242,-0.000460019499999575,0.61,0.124701,0.388774,,0.61,0.124701,0.388775,0,0.61,0.124701,0.388774,,0.61,0.124701,0.388774,0,0.61,0.124701,0.388774,,0.61,0.124701,0.388774,,0.61,0.124714,0.388703,-0.0003000000000003,0.61,0.124714,0.388684,,0.61,0.124717880972,0.38869170182,-0.000460097700000217,0.61,0.124717880972,0.38869170182,
0.62,0.124705785304,0.389476408901,0.00048684738,96.5057328029857,1.20073615435407E-06,0.63,0.124697,0.390215,,0.62,0.1247,0.389334,,0.62,0.124713279995,0.389182796964,-0.000460115400000016,0.62,0.124701,0.389332,,0.62,0.124713261532,0.389163725848,-0.000460035200000597,0.62,0.124701,0.389333,,0.62,0.124701,0.389334,0.0002000000000002,0.62,0.124701,0.389333,,0.62,0.124701,0.389333,0.0002000000000002,0.62,0.124701,0.389333,,0.62,0.124701,0.389333,,0.62,0.124711,0.389201,-0.0004000000000004,0.62,0.124711,0.389182,,0.62,0.124713279995,0.389182796964,-0.000460115400000016,0.62,0.124713279995,0.389182796964,
0.63,0.124700913749,0.389973827792,0.00048746916,100.567704584908,0.000000928,0.64,0.124694,0.390739,,0.63,0.124699,0.389871,,0.63,0.124708678841,0.38968296567,-0.000460844699999574,0.63,0.124699,0.389869,,0.63,0.12470866118,0.389663526446,-0.00046076230000025,0.63,0.124699,0.389869,,0.63,0.124699,0.389871,0.0004000000000004,0.63,0.124699,0.38987,,0.63,0.124699,0.38987,0.0004000000000004,0.63,0.124699,0.38987,,0.63,0.124699,0.38987,,0.63,0.124707,0.389705,-0.0005000000000005,0.63,0.124707,0.389685,,0.63,0.124708678841,0.38968296567,-0.000460844699999574,0.63,0.124708678841,0.38968296567,
0.64,0.124696035921,0.39048023582,0.000488102175,104.775170686501,0.000000727,0.65,0.124689,0.391237,,0.64,0.124695,0.390384,,0.64,0.124704070394,0.390192218434,-0.00046235419999957,0.64,0.124695,0.390382,,0.64,0.124704053557,0.390172402116,-0.000462269800000081,0.64,0.124695,0.390382,,0.64,0.124695,0.390383,0.0004000000000004,0.64,0.124695,0.390382,,0.64,0.124695,0.390382,0.0004000000000004,0.64,0.124695,0.390382,,0.64,0.124695,0.390382,,0.64,0.124702,0.390214,-0.000499999999999112,0.64,0.124702,0.390195,,0.64,0.124704070394,0.390192218434,-0.00046235419999957,0.64,0.124704070394,0.390192218434,
0.65,0.124691151706,0.390995670916,0.000488746475,108.16640920182,0.000000608,0.66,0.124683,0.391712,,0.65,0.124691,0.390871,,0.65,0.124699446852,0.390710559104,-0.000464559599999692,0.65,0.124691,0.390869,,0.65,0.124699430859,0.390690355734,-0.000464472699999996,0.65,0.124691,0.390869,,0.65,0.124691,0.39087,0.000699999999999312,0.65,0.124691,0.390869,,0.65,0.124691,0.390869,0.000699999999999312,0.65,0.124691,0.390869,,0.65,0.124691,0.390869,,0.65,0.124697,0.39073,-0.0006000000000006,0.65,0.124697,0.390709,,0.65,0.124699446852,0.390710559104,-0.000464559599999692,0.65,0.124699446852,0.390710559104,
0.66,0.124686260991,0.391520171535,0.00048940211,110.331103714925,0.000000494,0.67,0.124673,0.392166,,0.66,0.124684,0.391333,,0.66,0.124694801256,0.391237988086,-0.000467236700001094,0.66,0.124684,0.391332,,0.66,0.124694786132,0.391217386064,-0.000467146899998938,0.66,0.124684,0.391332,,0.66,0.124684,0.391333,0.000900000000000899,0.66,0.124684,0.391332,,0.66,0.124684,0.391332,0.001000000000001,0.66,0.124684,0.391332,,0.66,0.124684,0.391332,,0.66,0.124691,0.39125,-0.000699999999999312,0.66,0.124691,0.39123,,0.66,0.124694801256,0.391237988086,-0.000467236700001094,0.66,0.124694801256,0.391237988086,
0.67,0.124681363664,0.392053776658,0.00049006913,114.602569785327,0.00000039,0.68,0.124659,0.392602,,0.67,0.124674,0.391774,,0.67,0.124690128889,0.391774505227,-0.000470080400000183,0.67,0.124674,0.391772,,0.67,0.124690114663,0.391753491274,-0.000469987100000513,0.67,0.124674,0.391772,,0.67,0.124675,0.391774,0.00149999999999872,0.67,0.124674,0.391772,,0.67,0.124674,0.391773,0.00139999999999862,0.67,0.124674,0.391772,,0.67,0.124674,0.391772,,0.67,0.124684,0.391777,-0.000700000000000699,0.67,0.124684,0.391756,,0.67,0.124690128889,0.391774505227,-0.000470080400000183,0.67,0.124690128889,0.391774505227,
0.68,0.124676459609,0.392596525783,0.00049074757,118.481226632107,0.000000312,0.69,0.124639,0.393026,,0.68,0.12466,0.392197,,0.68,0.124685428085,0.392320113097,-0.000472785399999181,0.68,0.12466,0.392195,,0.68,0.124685414792,0.392298672737,-0.000472688100000567,0.68,0.12466,0.392195,,0.68,0.12466,0.392196,0.00200000000000063,0.68,0.12466,0.392195,,0.68,0.12466,0.392195,0.00200000000000063,0.68,0.12466,0.392195,,0.68,0.12466,0.392195,,0.68,0.124677,0.39231,-0.000699999999999319,0.68,0.124677,0.392288,,0.68,0.124685428085,0.392320113097,-0.000472785399999181,0.68,0.124685428085,0.392320113097,
0.69,0.124671548712,0.393148458926,0.000491437495,122.17369329851,0.000000256,0.7,0.124611,0.393445,,0.69,0.12464,0.392607,,0.69,0.124680700231,0.392874821066,-0.000475115799999925,0.69,0.12464,0.392605,,0.69,0.124680687911,0.392852938934,-0.000475013999999551,0.69,0.12464,0.392605,,0.69,0.12464,0.392607,0.00280000000000002,0.69,0.12464,0.392605,,0.69,0.12464,0.392605,0.00280000000000002,0.69,0.12464,0.392605,,0.69,0.12464,0.392605,,0.69,0.12467,0.392849,-0.000800000000000799,0.69,0.12467,0.392828,,0.69,0.124680700231,0.392874821066,-0.000475115799999925,0.69,0.124680700231,0.392874821066,
0.7,0.124666630859,0.393709616615,0.000492138955,126.843027904957,0.000000198,0.71,0.124576,0.393866,,0.7,0.124612,0.393012,,0.7,0.124675949073,0.393438649438,-0.000476937500000496,0.7,0.124612,0.39301,,0.7,0.124675937771,0.393416309129,-0.000476831500000052,0.7,0.124612,0.39301,,0.7,0.124612,0.393011,0.00350000000000072,0.7,0.124612,0.39301,,0.7,0.124612,0.39301,0.00350000000000072,0.7,0.124612,0.39301,,0.7,0.124612,0.39301,,0.7,0.124662,0.393397,-0.000899999999999512,0.7,0.124662,0.393374,,0.7,0.124675949073,0.393438649438,-0.000476937500000496,0.7,0.124675949073,0.393438649438,
0.71,0.124661705933,0.394280039888,0.00049285199,130.902902087872,0.000000156,0.72,0.124533,0.394297,,0.71,0.124577,0.393418,,0.71,0.124671179698,0.394011632514,-0.000478211000000394,0.71,0.124577,0.393416,,0.71,0.124671169456,0.393988816415,-0.000478100799999881,0.71,0.124577,0.393416,,0.71,0.124577,0.393417,0.00419999999999865,0.71,0.124577,0.393416,,0.71,0.124577,0.393416,0.00419999999999865,0.71,0.124577,0.393416,,0.71,0.124577,0.393416,,0.71,0.124653,0.393952,-0.000799999999999412,0.71,0.124653,0.39393,,0.71,0.124671179698,0.394011632514,-0.000478211000000394,0.71,0.124671179698,0.394011632514,
