Ref1: Simulation of the Taylor–Green Vortex Using High-Order Flux Reconstruction Schemes,,,"Ref 2: 1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,,"Ne=8^3, N=4, SARK4 ",,,"Ne=16^3, N=4, SARK4 ",,,"Ne=24^3, N=4, SARK4 ",,,"Ne=8^3, N=4, SARK4 ",,,,,,"Ne=16^3, N=4, SARK4 ",,,,,,"Ne=24^3, N=4, SARK4 ",,,,,,"Ne=8^3, N=4, SARK4 ",,,,,,"Ne=16^3, N=4, SARK4 ",,,,"Ne=24^3, N=4, SARK4 ",,,,"Ne=8^3, N=4, SARK4 with density",,,,"Ne=32^3, N=4, SARK4 with density",,,,,,,,
Ek,t*,,Ek,t*,Dissipation Rate,Enstrophy,,Ek,t*,,Ek,t*,,Ek,t*,,Ek,t*,,DE/DT,t*,,Ek,t*,,DE/DT,t*,,Ek,t*,,DE/DT,t*,,t*,KE,Dissipation Rate,Enstrophy,,,t*,KE,Enstrophy,,t*,KE,Enstrophy,,t*,KE,Enstrophy,,t*,KE,Enstrophy,Dissipation Rate,,,,,
,,,13.99,0.0413689348224,0.0054339234645,4.34712313641,,,,,,,,,,,13.99,0.0435101,,13.99,0.00506999999999949,,13.99,0.036516,,13.99,0.00529999999999986,,13.99,0.036946,,13.99,0.00480000000000005,,,,,,,,13.99,0.036519,4.263445,,13.99,0.03695,4.081293,,13.99,0.043532,3.918793,,13.99,0.040243,4.070748,0.00480000000000005,,,,,
,,,14,0.0413146444478,0.005424061226,4.33923336569,,,,,,,,,,,14,0.0434664,,14,0.00437000000000016,,14,0.03647,,14,0.00459999999999984,,14,0.036904,,14,0.00420000000000013,,,,,,,,14,0.036473,4.254076,,14,0.036908,4.070364,,14,0.043486,3.915619,,14,0.040201,4.058357,0.00420000000000013,,,,,
,,,14.01,0.0412604535979,0.005414107527,4.33129415741,,,,,,,,,,,14.01,0.0434285,,14.01,0.00379000000000012,,14.01,0.036429,,14.01,0.00410000000000002,,14.01,0.036867,,14.01,0.00370000000000031,,,,,,,,14.01,0.036431,4.244652,,14.01,0.03687,4.059405,,14.01,0.043445,3.912375,,14.01,0.040163,4.045859,0.00380000000000041,,,,,
,,,14.02,0.0412063622973,0.0054041217065,4.32330548528,,,,,,,,,,,14.02,0.0433943,,14.02,0.00342000000000058,,14.02,0.036391,,14.02,0.00380000000000041,,14.02,0.036833,,14.02,0.0034,,,,,,,,14.02,0.036392,4.235176,,14.02,0.036836,4.048415,,14.02,0.043407,3.909071,,14.02,0.040127,4.033274,0.00359999999999951,,,,,
,,,14.03,0.0411523711638,0.0053940742,4.31526744506,,,,,,,,,,,14.03,0.0433613,,14.03,0.0032999999999999,,14.03,0.036352,,14.03,0.00389999999999982,,14.03,0.0368,,14.03,0.0032999999999999,,,,,,,,14.03,0.036353,4.22565,,14.03,0.036802,4.037394,,14.03,0.04337,3.905721,,14.03,0.040091,4.020625,0.00360000000000021,,,,,
,,,14.04,0.0410984808133,0.005383965272,4.30718024847,,,,,,,,,,,14.04,0.0433266,,14.04,0.00346999999999994,,14.04,0.036312,,14.04,0.00400000000000062,,14.04,0.036763,,14.04,0.00370000000000031,,,,,,,,14.04,0.036312,4.21608,,14.04,0.036765,4.026346,,14.04,0.04333,3.902336,,14.04,0.040052,4.007938,0.00390000000000051,,,,,
,,,14.05,0.0410446918583,0.0053737953315,4.29904422301,,,,,,,,,,,14.05,0.0432876,,14.05,0.00389999999999913,,14.05,0.036266,,14.05,0.00459999999999902,,14.05,0.036722,,14.05,0.0040999999999993,,,,,,,,14.05,0.036265,4.20647,,14.05,0.036723,4.015275,,14.05,0.043286,3.898927,,14.05,0.040008,3.995241,0.00439999999999886,,,,,
,,,14.06,0.0409910049067,0.005363564932,4.29085981127,,,,,,,,,,,14.06,0.0432425,,14.06,0.00451000000000003,,14.06,0.036213,,14.06,0.00529999999999986,,14.06,0.036675,,14.06,0.00469999999999994,,,,,,,,14.06,0.036212,4.196826,,14.06,0.036674,4.004187,,14.06,0.043236,3.895503,,14.06,0.039957,3.982563,0.00510000000000035,,,,,
,,,14.07,0.0409374205597,0.005353274769,4.28262756948,,,,,,,,,,,14.07,0.0431906,,14.07,0.00519000000000017,,14.07,0.036154,,14.07,0.00590000000000047,,14.07,0.036621,,14.07,0.00539999999999997,,,,,,,,14.07,0.036152,4.187153,,14.07,0.036619,3.993086,,14.07,0.04318,3.892071,,14.07,0.039899,3.96993,0.00580000000000037,,,,,
,,,14.08,0.0408839394113,0.005342925674,4.27434816503,,,,,,,,,,,14.08,0.0431326,,14.08,0.00580000000000037,,14.08,0.03609,,14.08,0.00640000000000029,,14.08,0.036561,,14.08,0.00599999999999988,,,,,,,,14.08,0.036087,4.177459,,14.08,0.036559,3.98198,,14.08,0.043117,3.888633,,14.08,0.039837,3.957368,0.00620000000000009,,,,,
,,,14.09,0.0408305620462,0.005332518615,4.26602237243,,,,,,,,,,,14.09,0.0430703,,14.09,0.00623000000000026,,14.09,0.036022,,14.09,0.00680000000000001,,14.09,0.036498,,14.09,0.00630000000000019,,,,,,,,14.09,0.036018,4.167751,,14.09,0.036495,3.970875,,14.09,0.043051,3.88519,,14.09,0.039771,3.944899,0.0065999999999998,,,,,
,,,14.1,0.040777289039,0.0053220546855,4.25765106746,,,,,,,,,,,14.1,0.043006,,14.1,0.00642999999999977,,14.1,0.035954,,14.1,0.00680000000000001,,14.1,0.036435,,14.1,0.00630000000000019,,,,,,,,14.1,0.035949,4.158037,,14.1,0.03643,3.959775,,14.1,0.042983,3.88174,,14.1,0.039705,3.932538,0.0066000000000005,,,,,
,,,14.11,0.0407241209525,0.0053115350935,4.24923521905,,,,,,,,,,,14.11,0.0429424,,14.11,0.00636000000000053,,14.11,0.035887,,14.11,0.0066999999999999,,14.11,0.036373,,14.11,0.00620000000000009,,,,,,,,14.11,0.035882,4.148326,,14.11,0.036368,3.948687,,14.11,0.042917,3.878277,,14.11,0.039641,3.920299,0.0063999999999996,,,,,
,,,14.12,0.0406710583371,0.005300961151,4.24077587874,,,,,,,,,,,14.12,0.0428817,,14.12,0.00606999999999982,,14.12,0.035825,,14.12,0.00620000000000009,,14.12,0.036315,,14.12,0.00580000000000037,,,,,,,,14.12,0.03582,4.138626,,14.12,0.036309,3.937615,,14.12,0.042855,3.874795,,14.12,0.039582,3.908188,0.00590000000000047,,,,,
,,,14.13,0.0406181017295,0.005290334257,4.23227416791,,,,,,,,,,,14.13,0.0428253,,14.13,0.00563999999999962,,14.13,0.035769,,14.13,0.00559999999999917,,14.13,0.036263,,14.13,0.00519999999999953,,,,,,,,14.13,0.035763,4.128946,,14.13,0.036256,3.926565,,14.13,0.042797,3.871285,,14.13,0.03953,3.896205,0.00519999999999884,,,,,
,,,14.14,0.040565251652,0.0052796558785,4.22373126283,,,,,,,,,,,14.14,0.0427737,,14.14,0.00516,,14.14,0.035718,,14.14,0.00510000000000035,,14.14,0.036216,,14.14,0.00469999999999994,,,,,,,,14.14,0.035712,4.119296,,14.14,0.036209,3.915542,,14.14,0.042746,3.867737,,14.14,0.039484,3.884349,0.00460000000000054,,,,,
,,,14.15,0.0405125086119,0.00526892753,4.21514837824,,,,,,,,,,,14.15,0.0427262,,14.15,0.00475,,14.15,0.035672,,14.15,0.00459999999999984,,14.15,0.036174,,14.15,0.00420000000000013,,,,,,,,14.15,0.035666,4.109685,,14.15,0.036167,3.904549,,14.15,0.0427,3.86414,,14.15,0.039444,3.872612,0.00399999999999992,,,,,
,,,14.16,0.0404598731014,0.0052581507525,4.20652675002,,,,,,,,,,,14.16,0.0426815,,14.16,0.00447000000000026,,14.16,0.03563,,14.16,0.00420000000000013,,14.16,0.036136,,14.16,0.00379999999999972,,,,,,,,14.16,0.035624,4.100121,,14.16,0.036129,3.893591,,14.16,0.042657,3.860484,,14.16,0.039408,3.860985,0.00360000000000021,,,,,
,,,14.17,0.0404073455969,0.005247327092,4.19786761794,,,,,,,,,,,14.17,0.0426376,,14.17,0.00439000000000004,,14.17,0.035589,,14.17,0.00410000000000002,,14.17,0.036098,,14.17,0.00380000000000041,,,,,,,,14.17,0.035584,4.090613,,14.17,0.036092,3.88267,,14.17,0.042617,3.856756,,14.17,0.039373,3.84946,0.00350000000000011,,,,,
,,,14.18,0.0403549265595,0.0052364580805,4.18917220924,,,,,,,,,,,14.18,0.0425923,,14.18,0.00452999999999991,,14.18,0.035547,,14.18,0.00420000000000013,,14.18,0.036059,,14.18,0.00389999999999982,,,,,,,,14.18,0.035543,4.081167,,14.18,0.036054,3.871788,,14.18,0.042575,3.852949,,14.18,0.039339,3.838028,0.0034,,,,,
,,,14.19,0.0403026164353,0.005225545216,4.18044172409,,,,,,,,,,,14.19,0.0425438,,14.19,0.0048500000000001,,14.19,0.035502,,14.19,0.00450000000000043,,14.19,0.036017,,14.19,0.00420000000000013,,,,,,,,14.19,0.035499,4.071789,,14.19,0.036013,3.860946,,14.19,0.042531,3.849053,,14.19,0.039302,3.82668,0.00370000000000031,,,,,
,,,14.2,0.0402504156552,0.0052145899465,4.17167732344,,,,,,,,,,,14.2,0.0424905,,14.2,0.00533000000000003,,14.2,0.035453,,14.2,0.00490000000000015,,14.2,0.03597,,14.2,0.00469999999999994,,,,,,,,14.2,0.035451,4.062483,,14.2,0.035967,3.850143,,14.2,0.042483,3.845063,,14.2,0.039261,3.815413,0.00410000000000002,,,,,
,,,14.21,0.0401983246363,0.005203593662,4.16288012008,,,,,,,,,,,14.21,0.0424317,,14.21,0.00587999999999886,,14.21,0.035398,,14.21,0.00549999999999909,,14.21,0.035918,,14.21,0.00519999999999953,,,,,,,,14.21,0.035397,4.053253,,14.21,0.035917,3.839376,,14.21,0.042429,3.840975,,14.21,0.039214,3.804222,0.00469999999999911,,,,,
,,,14.22,0.040146343782,0.0051925576865,4.15405117318,,,,,,,,,,,14.22,0.0423676,,14.22,0.00641000000000058,,14.22,0.035339,,14.22,0.00589999999999978,,14.22,0.035861,,14.22,0.00570000000000027,,,,,,,,14.22,0.035339,4.044102,,14.22,0.035861,3.828641,,14.22,0.04237,3.836787,,14.22,0.039163,3.793108,0.00509999999999966,,,,,
,,,14.23,0.0400944734826,0.0051814832755,4.14519148649,,,,,,,,,,,14.23,0.0422991,,14.23,0.00685000000000006,,14.23,0.035275,,14.23,0.00640000000000029,,14.23,0.035799,,14.23,0.00620000000000009,,,,,,,,14.23,0.035276,4.035031,,14.23,0.035801,3.817936,,14.23,0.042306,3.832501,,14.23,0.039107,3.782072,0.00560000000000017,,,,,
,,,14.24,0.0400427141165,0.005170371618,4.13630201037,,,,,,,,,,,14.24,0.0422278,,14.24,0.00712999999999979,,14.24,0.035208,,14.24,0.0066999999999999,,14.24,0.035735,,14.24,0.0063999999999996,,,,,,,,14.24,0.03521,4.026042,,14.24,0.035737,3.807255,,14.24,0.042239,3.828118,,14.24,0.039048,3.771115,0.00590000000000047,,,,,
,,,14.25,0.0399910660502,0.005159223843,4.12738364732,,,,,,,,,,,14.25,0.0421558,,14.25,0.00720000000000042,,14.25,0.03514,,14.25,0.0068000000000007,,14.25,0.035669,,14.25,0.0066000000000005,,,,,,,,14.25,0.035142,4.017137,,14.25,0.035673,3.796597,,14.25,0.04217,3.823642,,14.25,0.038988,3.760238,0.00599999999999988,,,,,
,,,14.26,0.0399395296396,0.005148041033,4.11843726075,,,,,,,,,,,14.26,0.0420852,,14.26,0.00705999999999986,,14.26,0.035073,,14.26,0.0066999999999999,,14.26,0.035605,,14.26,0.00640000000000029,,,,,,,,14.26,0.035076,4.008317,,14.26,0.03561,3.785958,,14.26,0.042102,3.819074,,14.26,0.038928,3.749444,0.00600000000000058,,,,,
,,,14.27,0.0398881052296,0.005136824236,4.10946368664,,,,,,,,,,,14.27,0.0420177,,14.27,0.00675000000000065,,14.27,0.035008,,14.27,0.00650000000000039,,14.27,0.035544,,14.27,0.00609999999999999,,,,,,,,14.27,0.035011,3.999582,,14.27,0.035549,3.775339,,14.27,0.042036,3.814417,,14.27,0.038869,3.738732,0.00589999999999978,,,,,
,,,14.28,0.0398367931549,0.005125574483,4.10046374738,,,,,,,,,,,14.28,0.041955,,14.28,0.00627000000000002,,14.28,0.034948,,14.28,0.00599999999999988,,14.28,0.035487,,14.28,0.00570000000000027,,,,,,,,14.28,0.034951,3.990931,,14.28,0.035492,3.764737,,14.28,0.041974,3.809673,,14.28,0.038814,3.728105,0.00550000000000007,,,,,
,,,14.29,0.0397855937399,0.005114292808,4.09143826736,,,,,,,,,,,14.29,0.0418981,,14.29,0.00568999999999998,,14.29,0.034892,,14.29,0.00560000000000017,,14.29,0.035436,,14.29,0.00509999999999966,,,,,,,,14.29,0.034895,3.982366,,14.29,0.03544,3.754154,,14.29,0.041917,3.80484,,14.29,0.038764,3.717564,0.00500000000000025,,,,,
,,,14.3,0.0397345072987,0.005102980268,4.08238808952,,,,,,,,,,,14.3,0.0418473,,14.3,0.00507999999999957,,14.3,0.034842,,14.3,0.00499999999999936,,14.3,0.03539,,14.3,0.00459999999999972,,,,,,,,14.3,0.034844,3.973886,,14.3,0.035393,3.74359,,14.3,0.041865,3.799918,,14.3,0.038718,3.707114,0.00459999999999902,,,,,
,,,14.31,0.0396835341346,0.005091637964,4.0733140922,,,,,,,,,,,14.31,0.0418027,,14.31,0.00445999999999998,,14.31,0.034797,,14.31,0.00449999999999974,,14.31,0.03535,,14.31,0.00399999999999992,,,,,,,,14.31,0.034799,3.96549,,14.31,0.035353,3.733045,,14.31,0.041819,3.794904,,14.31,0.038676,3.696761,0.00420000000000013,,,,,
,,,14.32,0.0396326745394,0.005080267063,4.06421720566,,,,,,,,,,,14.32,0.0417634,,14.32,0.00392999999999999,,14.32,0.034757,,14.32,0.00399999999999992,,14.32,0.035314,,14.32,0.00360000000000021,,,,,,,,14.32,0.034758,3.957178,,14.32,0.035316,3.72252,,14.32,0.041777,3.789797,,14.32,0.03864,3.686512,0.00360000000000021,,,,,
,,,14.33,0.0395819287933,0.0050688688145,4.05509842761,,,,,,,,,,,14.33,0.0417281,,14.33,0.00353000000000028,,14.33,0.03472,,14.33,0.00370000000000031,,14.33,0.035283,,14.33,0.0030999999999997,,,,,,,,14.33,0.034721,3.948949,,14.33,0.035284,3.712017,,14.33,0.041738,3.784596,,14.33,0.038606,3.676378,0.0034,,,,,
,,,14.34,0.0395312971632,0.00505744457,4.04595883722,,,,,,,,,,,14.34,0.0416949,,14.34,0.00331999999999978,,14.34,0.034685,,14.34,0.00350000000000011,,14.34,0.035253,,14.34,0.00300000000000029,,,,,,,,14.34,0.034685,3.940806,,14.34,0.035253,3.701537,,14.34,0.041702,3.7793,,14.34,0.038573,3.66637,0.0032999999999999,,,,,
,,,14.35,0.0394807799019,0.0050459957975,4.0367996071,,,,,,,,,,,14.35,0.0416616,,14.35,0.00333000000000007,,14.35,0.034649,,14.35,0.00360000000000021,,14.35,0.035222,,14.35,0.0030999999999997,,,,,,,,14.35,0.034649,3.932749,,14.35,0.035221,3.691081,,14.35,0.041665,3.773911,,14.35,0.038539,3.656502,0.0034000000000007,,,,,
,,,14.36,0.0394303772472,0.0050345240925,4.02762201289,,,,,,,,,,,14.36,0.0416257,,14.36,0.00358999999999992,,14.36,0.03461,,14.36,0.00389999999999982,,14.36,0.035189,,14.36,0.00330000000000059,,,,,,,,14.36,0.034609,3.92478,,14.36,0.035187,3.68065,,14.36,0.041625,3.768433,,14.36,0.038502,3.646789,0.00369999999999962,,,,,
,,,14.37,0.0393800894201,0.005023031188,4.01842744017,,,,,,,,,,,14.37,0.0415852,,14.37,0.00404999999999997,,14.37,0.034567,,14.37,0.00430000000000023,,14.37,0.03515,,14.37,0.00389999999999982,,,,,,,,14.37,0.034564,3.916902,,14.37,0.035147,3.670245,,14.37,0.04158,3.762872,,14.37,0.038461,3.637245,0.00410000000000002,,,,,
,,,14.38,0.0393299166234,0.0050115189595,4.00921738849,,,,,,,,,,,14.38,0.0415387,,14.38,0.00464999999999976,,14.38,0.034517,,14.38,0.00499999999999936,,14.38,0.035106,,14.38,0.00439999999999955,,,,,,,,14.38,0.034514,3.909118,,14.38,0.035102,3.659867,,14.38,0.04153,3.757234,,14.38,0.038413,3.627884,0.00479999999999919,,,,,
,,,14.39,0.0392798590409,0.004999989424,3.9999934724,,,,,,,,,,,14.39,0.041486,,14.39,0.00526999999999969,,14.39,0.034461,,14.39,0.00560000000000017,,14.39,0.035055,,14.39,0.00509999999999966,,,,,,,,14.39,0.034457,3.901429,,14.39,0.035051,3.649517,,14.39,0.041474,3.751529,,14.39,0.03836,3.61872,0.00530000000000056,,,,,
,,,14.4,0.039229916835,0.004988444739,3.99075741962,,,,,,,,,,,14.4,0.0414278,,14.4,0.00582000000000025,,14.4,0.034399,,14.4,0.00620000000000009,,14.4,0.034999,,14.4,0.00560000000000017,,,,,,,,14.4,0.034396,3.893839,,14.4,0.034995,3.639198,,14.4,0.041413,3.745764,,14.4,0.038302,3.609763,0.00579999999999968,,,,,
,,,14.41,0.0391800901461,0.0049768872,3.98151106611,,,,,,,,,,,14.41,0.0413659,,14.41,0.00619000000000049,,14.41,0.034336,,14.41,0.00630000000000019,,14.41,0.03494,,14.41,0.00590000000000047,,,,,,,,14.41,0.034331,3.886347,,14.41,0.034936,3.62891,,14.41,0.041348,3.73995,,14.41,0.038242,3.601021,0.00600000000000058,,,,,
,,,14.42,0.039130379091,0.004965319225,3.97225634847,,,,,,,,,,,14.42,0.0413025,,14.42,0.00633999999999995,,14.42,0.034271,,14.42,0.0064999999999997,,14.42,0.034881,,14.42,0.00589999999999978,,,,,,,,14.42,0.034267,3.878954,,14.42,0.034877,3.618655,,14.42,0.041283,3.734094,,14.42,0.038182,3.592499,0.00599999999999988,,,,,
,,,14.43,0.0390807837616,0.0049537433445,3.9629952936,,,,,,,,,,,14.43,0.0412403,,14.43,0.00621999999999997,,14.43,0.034209,,14.43,0.00620000000000009,,14.43,0.034824,,14.43,0.00570000000000027,,,,,,,,14.43,0.034205,3.871659,,14.43,0.03482,3.608438,,14.43,0.041219,3.728206,,14.43,0.038125,3.584197,0.00570000000000027,,,,,
,,,14.44,0.0390313042241,0.0049421621855,3.95373000597,,,,,,,,,,,14.44,0.0411814,,14.44,0.00589000000000019,,14.44,0.034152,,14.44,0.00570000000000027,,14.44,0.034771,,14.44,0.00529999999999986,,,,,,,,14.44,0.034147,3.864459,,14.44,0.034767,3.598259,,14.44,0.041159,3.72229,,14.44,0.038073,3.57611,0.00519999999999976,,,,,
,,,14.45,0.0389819405179,0.0049305784545,3.94446265272,,,,,,,,,,,14.45,0.0411272,,14.45,0.00541999999999985,,14.45,0.0341,,14.45,0.00520000000000045,,14.45,0.034724,,14.45,0.00470000000000064,,,,,,,,14.45,0.034096,3.857351,,14.45,0.03472,3.588124,,14.45,0.041105,3.716354,,14.45,0.038027,3.568231,0.00460000000000054,,,,,
,,,14.46,0.038932692655,0.004918994914,3.93519544696,,,,,,,,,,,14.46,0.0410783,,14.46,0.00488999999999969,,14.46,0.034054,,14.46,0.00459999999999902,,14.46,0.034683,,14.46,0.0040999999999993,,,,,,,,14.46,0.03405,3.850331,,14.46,0.034679,3.578034,,14.46,0.041057,3.710399,,14.46,0.037987,3.560548,0.00399999999999921,,,,,
,,,14.47,0.0388835606196,0.00490741436,3.92593062968,,,,,,,,,,,14.47,0.041034,,14.47,0.00442999999999981,,14.47,0.034013,,14.47,0.00410000000000002,,14.47,0.034646,,14.47,0.00369999999999962,,,,,,,,14.47,0.03401,3.843393,,14.47,0.034643,3.567991,,14.47,0.041014,3.704427,,14.47,0.037953,3.553049,0.0034,,,,,
,,,14.48,0.0388345443678,0.0048958396025,3.91667045076,,,,,,,,,,,14.48,0.0409927,,14.48,0.00413000000000019,,14.48,0.033976,,14.48,0.00370000000000031,,14.48,0.034613,,14.48,0.00330000000000059,,,,,,,,14.48,0.033973,3.836529,,14.48,0.03461,3.557999,,14.48,0.040974,3.698436,,14.48,0.037923,3.545719,0.00300000000000029,,,,,
,,,14.49,0.0387856438275,0.004884273436,3.90741714955,,,,,,,,,,,14.49,0.0409521,,14.49,0.00406000000000026,,14.49,0.03394,,14.49,0.00360000000000021,,14.49,0.03458,,14.49,0.0032999999999999,,,,,,,,14.49,0.033937,3.82973,,14.49,0.034577,3.54806,,14.49,0.040936,3.692422,,14.49,0.037893,3.538544,0.00299999999999959,,,,,
,,,14.5,0.0387368588991,0.004872718618,3.89817293558,,,,,,,,,,,14.5,0.0409098,,14.5,0.0042299999999996,,14.5,0.033901,,14.5,0.00389999999999982,,14.5,0.034545,,14.5,0.00350000000000011,,,,,,,,14.5,0.033899,3.822986,,14.5,0.034543,3.538173,,14.5,0.040897,3.686381,,14.5,0.037862,3.531513,0.00310000000000039,,,,,
,,,14.51,0.0386881894552,0.004861177847,3.88893997003,,,,,,,,,,,14.51,0.0408633,,14.51,0.00465000000000059,,14.51,0.033859,,14.51,0.00420000000000013,,14.51,0.034506,,14.51,0.00389999999999982,,,,,,,,14.51,0.033858,3.816285,,14.51,0.034505,3.528339,,14.51,0.040854,3.680305,,14.51,0.037826,3.524618,0.00360000000000021,,,,,
,,,14.52,0.0386396353421,0.0048496537385,3.8797203483,,,,,,,,,,,14.52,0.0408111,,14.52,0.00521999999999964,,14.52,0.033811,,14.52,0.00480000000000005,,14.52,0.034462,,14.52,0.00440000000000033,,,,,,,,14.52,0.03381,3.809617,,14.52,0.034461,3.518558,,14.52,0.040805,3.674187,,14.52,0.037785,3.517854,0.00410000000000002,,,,,
,,,14.53,0.0385911963804,0.004838148808,3.8705160843,,,,,,,,,,,14.53,0.0407525,,14.53,0.00586000000000071,,14.53,0.033757,,14.53,0.00539999999999997,,14.53,0.034411,,14.53,0.00510000000000035,,,,,,,,14.53,0.033757,3.802971,,14.53,0.034411,3.508829,,14.53,0.040751,3.668021,,14.53,0.037738,3.511219,0.00469999999999994,,,,,
,,,14.54,0.038542872366,0.0048266654505,3.86132909668,,,,,,,,,,,14.54,0.0406882,,14.54,0.00642999999999977,,14.54,0.033698,,14.54,0.00590000000000047,,14.54,0.034355,,14.54,0.00560000000000017,,,,,,,,14.54,0.033698,3.796335,,14.54,0.034355,3.49915,,14.54,0.04069,3.661801,,14.54,0.037685,3.504711,0.00529999999999986,,,,,
,,,14.55,0.0384946630714,0.0048152059285,3.85216119725,,,,,,,,,,,14.55,0.0406198,,14.55,0.00683999999999925,,14.55,0.033635,,14.55,0.00629999999999907,,14.55,0.034296,,14.55,0.00589999999999873,,,,,,,,14.55,0.033635,3.789701,,14.55,0.034296,3.489518,,14.55,0.040625,3.655521,,14.55,0.037629,3.49833,0.00559999999999917,,,,,
,,,14.56,0.0384465682474,0.0048037723615,3.8430140817,,,,,,,,,,,14.56,0.0405494,,14.56,0.00703999999999997,,14.56,0.03357,,14.56,0.0064999999999997,,14.56,0.034234,,14.56,0.00620000000000009,,,,,,,,14.56,0.03357,3.783061,,14.56,0.034235,3.479934,,14.56,0.040558,3.64918,,14.56,0.03757,3.492073,0.00590000000000047,,,,,
,,,14.57,0.0383985876242,0.004792366713,3.83388932268,,,,,,,,,,,14.57,0.0404797,,14.57,0.00697000000000004,,14.57,0.033505,,14.57,0.00650000000000039,,14.57,0.034174,,14.57,0.00599999999999988,,,,,,,,14.57,0.033506,3.776409,,14.57,0.034175,3.470394,,14.57,0.040492,3.642776,,14.57,0.037512,3.485932,0.00580000000000037,,,,,
,,,14.58,0.0383507209131,0.0047809907885,3.82478836479,,,,,,,,,,,14.58,0.0404131,,14.58,0.00666000000000014,,14.58,0.033444,,14.58,0.00609999999999999,,14.58,0.034117,,14.58,0.00570000000000027,,,,,,,,14.58,0.033445,3.769738,,14.58,0.034117,3.460898,,14.58,0.040427,3.63631,,14.58,0.037456,3.4799,0.00559999999999948,,,,,
,,,14.59,0.0383029678084,0.00476964623,3.81571252167,,,,,,,,,,,14.59,0.0403513,,14.59,0.00618000000000021,,14.59,0.033386,,14.59,0.00580000000000037,,14.59,0.034064,,14.59,0.00530000000000056,,,,,,,,14.59,0.033388,3.763044,,14.59,0.034065,3.451445,,14.59,0.040367,3.629784,,14.59,0.037404,3.473965,0.00520000000000045,,,,,
,,,14.6,0.0382553279885,0.0047583345135,3.80666297439,,,,,,,,,,,14.6,0.0402954,,14.6,0.00558999999999988,,14.6,0.033334,,14.6,0.00519999999999976,,14.6,0.034017,,14.6,0.00469999999999994,,,,,,,,14.6,0.033336,3.756324,,14.6,0.034017,3.442034,,14.6,0.040313,3.623203,,14.6,0.037358,3.468114,0.00459999999999984,,,,,
,,,14.61,0.0382078011181,0.0047470569495,3.79764077105,,,,,,,,,,,14.61,0.0402458,,14.61,0.00496000000000049,,14.61,0.033287,,14.61,0.00470000000000064,,14.61,0.033975,,14.61,0.00420000000000013,,,,,,,,14.61,0.033289,3.749577,,14.61,0.033976,3.432667,,14.61,0.040263,3.61657,,14.61,0.037316,3.462335,0.00420000000000013,,,,,
,,,14.62,0.0381603868495,0.0047358146825,3.78864682711,,,,,,,,,,,14.62,0.040202,,14.62,0.00437999999999976,,14.62,0.033245,,14.62,0.00420000000000013,,14.62,0.033938,,14.62,0.00369999999999962,,,,,,,,14.62,0.033247,3.7428,,14.62,0.033939,3.423343,,14.62,0.040219,3.609894,,14.62,0.037279,3.456617,0.00370000000000031,,,,,
,,,14.63,0.0381130848245,0.0047246086915,3.77968192593,,,,,,,,,,,14.63,0.0401632,,14.63,0.00387999999999925,,14.63,0.033207,,14.63,0.00379999999999904,,14.63,0.033906,,14.63,0.00319999999999992,,,,,,,,14.63,0.033209,3.735995,,14.63,0.033906,3.414065,,14.63,0.040179,3.603181,,14.63,0.037245,3.450952,0.0033999999999994,,,,,
,,,14.64,0.0380658946757,0.0047134397905,3.77074671933,,,,,,,,,,,14.64,0.0401281,,14.64,0.00351000000000039,,14.64,0.033171,,14.64,0.00360000000000021,,14.64,0.033876,,14.64,0.00299999999999959,,,,,,,,14.64,0.033173,3.729161,,14.64,0.033877,3.404835,,14.64,0.040142,3.596441,,14.64,0.037214,3.445334,0.00310000000000039,,,,,
,,,14.65,0.0380188160287,0.0047023086315,3.7618417277,,,,,,,,,,,14.65,0.040095,,14.65,0.00331000000000019,,14.65,0.033137,,14.65,0.0034,,14.65,0.033848,,14.65,0.00280000000000008,,,,,,,,14.65,0.033139,3.722301,,14.65,0.033848,3.395658,,14.65,0.040107,3.589684,,14.65,0.037184,3.439761,0.00299999999999959,,,,,
,,,14.66,0.0379718485031,0.004691215699,3.75296733949,,,,,,,,,,,14.66,0.040062,,14.66,0.0032999999999999,,14.66,0.033102,,14.66,0.00350000000000011,,14.66,0.033819,,14.66,0.00290000000000019,,,,,,,,14.66,0.033104,3.715417,,14.66,0.03382,3.386537,,14.66,0.040071,3.582919,,14.66,0.037153,3.434235,0.00310000000000039,,,,,
,,,14.67,0.0379249917147,0.0046801613115,3.74412380996,,,,,,,,,,,14.67,0.0400274,,14.67,0.00346000000000034,,14.67,0.033065,,14.67,0.00370000000000031,,14.67,0.033788,,14.67,0.00310000000000039,,,,,,,,14.67,0.033066,3.708513,,14.67,0.033788,3.377477,,14.67,0.040033,3.576157,,14.67,0.037119,3.428761,0.0034,,,,,
,,,14.68,0.0378782452768,0.004669145619,3.73531125921,,,,,,,,,,,14.68,0.0399895,,14.68,0.00379000000000012,,14.68,0.033025,,14.68,0.00399999999999992,,14.68,0.033753,,14.68,0.00350000000000011,,,,,,,,14.68,0.033025,3.701591,,14.68,0.033753,3.368481,,14.68,0.039991,3.569409,,14.68,0.037082,3.423347,0.00370000000000031,,,,,
