Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.0005312,100.05312,-0.00000027829813,0.97983432,0.00010909542,1,1.4011513,3.1415927,1.4011513,0
1.0005356,100.05356,-0.00000030347067,0.9806304,0.00010923851,1,1.4074345,3.1415927,1.4074345,0
1.00054,100.054,-0.00000032864369,0.98142642,0.0001093816,1,1.4137177,3.1415927,1.4137177,0
1.0005444,100.05444,-0.00000035381623,0.9822225,0.00010952468,1,1.4200009,3.1415927,1.4200009,0
1.0005488,100.05488,-0.00000037898877,0.98301852,0.00010966777,1,1.4262841,3.1415927,1.4262841,0
1.0005533,100.05532,-0.00000020449625,0.98349309,0.00010751907,1,1.4325672,3.1415927,1.4325672,0
1.0005577,100.05576,-0.00000020689053,0.98384684,0.00010456204,1,1.4388504,3.1415927,1.4388504,0
1.0005621,100.0562,-0.00000020928486,0.9842006,0.00010160495,1,1.4451337,3.1415927,1.4451337,0
1.0005664,100.05664,-0.00000021167915,0.98455435,0.000098647914,1,1.4514169,3.1415927,1.4514169,0
1.0005708,100.05708,-0.00000021407344,0.9849081,0.000095690877,1,1.4577,3.1415927,1.4577,0
1.0005752,100.05752,-0.00000021646773,0.98526186,0.000092733841,1,1.4639832,3.1415927,1.4639832,0
1.0005796,100.05796,-0.00000021886206,0.98561561,0.000089776746,1,1.4702665,3.1415927,1.4702665,0
1.000584,100.0584,-0.00000022125636,0.98596936,0.000086819709,1,1.4765496,3.1415927,1.4765496,0
1.0005884,100.05884,-0.00000022365064,0.98632312,0.000083862673,1,1.4828328,3.1415927,1.4828328,0
1.0005928,100.05928,-0.00000022604493,0.98667687,0.000080905636,1,1.489116,3.1415927,1.489116,0
1.0005972,100.05972,-0.00000022843922,0.98703063,0.000077948607,1,1.4953991,3.1415927,1.4953991,0
1.0006013,100.06013,0.000000010846267,0.98722547,0.000076571094,1,1.5016824,3.1415927,1.5016824,0
1.0006047,100.06048,0.00000016696369,0.98714179,0.000078000237,1,1.5079656,3.1415927,1.5079656,0
1.0006083,100.06083,0.00000032308111,0.9870581,0.000079429374,1,1.5142487,3.1415927,1.5142487,0
1.0006118,100.06118,0.00000047919855,0.98697442,0.00008085851,1,1.5205319,3.1415927,1.5205319,0
1.0006154,100.06154,0.00000063531598,0.98689073,0.000082287654,1,1.5268151,3.1415927,1.5268151,0
1.0006189,100.06189,0.00000079143632,0.98680705,0.000083716819,1,1.5330983,3.1415927,1.5330983,0
1.0006224,100.06224,0.00000094755376,0.98672336,0.000085145955,1,1.5393815,3.1415927,1.5393815,0
1.000626,100.06259,0.0000011036711,0.98663968,0.000086575099,1,1.5456647,3.1415927,1.5456647,0
1.0006294,100.06294,0.0000012597886,0.98655599,0.000088004235,1,1.5519478,3.1415927,1.5519478,0
1.000633,100.0633,0.000001415909,0.98647231,0.000089433401,1,1.5582311,3.1415927,1.5582311,0
