Velocity:0,Velocity:1,Points:0,Points:1,Points:2,
0.72927397,-0.079758599,5.4585199,3.0237801,0,0
0.73209602,-0.0532749,5.4585199,3.06305,0,0
0.73379201,-0.026688701,5.4585199,3.10232,0,0
0.73436201,1.4038101E-13,5.4585199,3.1415901,0,0
0.73379201,0.026688701,5.4585199,3.18086,0,0
0.73209602,0.0532749,5.4585199,3.22013,0,0
0.72927397,0.079758599,5.4585199,3.2593999,0,0
0.72532499,0.10614,5.4585199,3.2986701,0,0
0.72025102,0.13241801,5.4585199,3.33794,0,0
0.714059,0.158492,5.4585199,3.3772099,0,0
0.70678401,0.18426099,5.4585199,3.4164801,0,0
0.69842601,0.209727,5.4585199,3.45575,0,0
0.68898499,0.234889,5.4585199,3.4950199,0,0
0.67846203,0.25974801,5.4585199,3.5342901,0,0
0.66688502,0.28420401,5.4585199,3.57356,0,0
0.654311,0.308166,5.4585199,3.6128299,0,0
0.64073801,0.33163601,5.4585199,3.6521001,0,0
0.62616801,0.35461199,5.4585199,3.69137,0,0
0.61059898,0.377096,5.4585199,3.7306399,0,0
0.59408301,0.398994,5.4585199,3.7699101,0,0
0.576693,0.42022899,5.4585199,3.80918,0,0
0.55842698,0.44080001,5.4585199,3.8484499,0,0
0.53928697,0.46070799,5.4585199,3.8877201,0,0
0.51927203,0.47995201,5.4585199,3.92699,0,0
0.49845099,0.49845099,5.4585199,3.96626,0,0
0.47691301,0.51614201,5.4585199,4.0055299,0,0
0.454656,0.53302401,5.4585199,4.0447998,0,0
0.43168199,0.54909801,5.4585199,4.0840702,0,0
0.407989,0.56436402,5.4585199,4.1233401,0,0
0.38366401,0.57875299,5.4585199,4.1626101,0,0
0.358805,0.59222001,5.4585199,4.20188,0,0
0.333413,0.604765,5.4585199,4.2411499,0,0
0.30748701,0.61638701,5.4585199,4.2804198,0,0
0.281028,0.627087,5.4585199,4.3196902,0,0
0.25413299,0.636814,5.4585199,4.3589602,0,0
0.226909,0.64554,5.4585199,4.3982301,0,0
0.199357,0.653265,5.4585199,4.4375,0,0
0.17147601,0.659989,5.4585199,4.4767699,0,0
0.14326701,0.665712,5.4585199,4.5160398,0,0
0.114835,0.670403,5.4585199,4.5553098,0,0
0.086292803,0.674052,5.4585199,4.5945802,0,0
0.057639498,0.67666,5.4585199,4.6338501,0,0
0.0288752,0.67822802,5.4585199,4.67312,0,0
-2.2814999E-13,0.67875499,5.4585199,4.7123899,0,0
-0.0288752,0.67822802,5.4585199,4.7516599,0,0
-0.057639498,0.67666,5.4585199,4.7909298,0,0
-0.086292803,0.674052,5.4585199,4.8302002,0,0
-0.114835,0.670403,5.4585199,4.8694701,0,0
-0.14326701,0.665712,5.4585199,4.90874,0,0
-0.17147601,0.659989,5.4585199,4.94801,0,0
-0.199357,0.653265,5.4585199,4.9872799,0,0
-0.226909,0.64554,5.4585199,5.0265498,0,0
-0.25413299,0.636814,5.4585199,5.0658202,0,0
-0.281028,0.627087,5.4585199,5.1050901,0,0
-0.30748701,0.61638701,5.4585199,5.1443601,0,0
-0.333413,0.604765,5.4585199,5.18363,0,0
-0.358805,0.59222001,5.4585199,5.2228999,0,0
-0.38366401,0.57875299,5.4585199,5.2621698,0,0
-0.407989,0.56436402,5.4585199,5.3014398,0,0
-0.43168199,0.54909801,5.4585199,5.3407102,0,0
-0.454656,0.53302401,5.4585199,5.3799801,0,0
-0.47691301,0.51614201,5.4585199,5.41925,0,0
-0.49845099,0.49845099,5.4585199,5.4585199,0,0
-0.51927203,0.47995201,5.4585199,5.4977899,0,0
-0.53928697,0.46070799,5.4585199,5.5370598,0,0
-0.55842698,0.44080001,5.4585199,5.5763302,0,0
-0.576693,0.42022899,5.4585199,5.6156001,0,0
-0.59408301,0.398994,5.4585199,5.65487,0,0
-0.61059898,0.377096,5.4585199,5.69414,0,0
-0.62616801,0.35461199,5.4585199,5.7334099,0,0
-0.64073801,0.33163601,5.4585199,5.7726798,0,0
-0.654311,0.308166,5.4585199,5.8119502,0,0
-0.66688502,0.28420401,5.4585199,5.8512201,0,0
-0.67846203,0.25974801,5.4585199,5.8904901,0,0
-0.68898499,0.234889,5.4585199,5.92976,0,0
-0.69842601,0.209727,5.4585199,5.9690299,0,0
-0.70678401,0.18426099,5.4585199,6.0082998,0,0
-0.714059,0.158492,5.4585199,6.0475702,0,0
-0.72025102,0.13241801,5.4585199,6.0868402,0,0
-0.72532499,0.10614,5.4585199,6.1261101,0,0
-0.72927397,0.079758599,5.4585199,6.16538,0,0
-0.73209602,0.0532749,5.4585199,6.2046499,0,0
-0.73379201,0.026688701,5.4585199,6.2439198,0,0
-0.73436201,-2.80766E-13,5.4585199,6.2831898,0,0.0392700000000001
-0.70710701,7.0574099E-19,5.4977899,-9.9967403E-19,0,0
-0.70655799,-0.027803499,5.4977899,0.039269902,0,0
-0.704925,-0.055500299,5.4977899,0.078539804,0,0
-0.70220798,-0.083090201,5.4977899,0.11781,0,0
-0.69840598,-0.110573,5.4977899,0.15707999,0,0
-0.69352001,-0.13795,5.4977899,0.19634999,0,0
-0.687558,-0.165112,5.4977899,0.23561899,0,0
-0.68055302,-0.191958,5.4977899,0.27488899,0,0
-0.67250502,-0.21848799,5.4977899,0.31415901,0,0
-0.663414,-0.244701,5.4977899,0.35342899,0,0
-0.65328097,-0.27059799,5.4977899,0.392699,0,0
-0.64213502,-0.29607499,5.4977899,0.43196899,0,0
-0.630027,-0.32103899,5.4977899,0.471239,0,0
-0.61695802,-0.345489,5.4977899,0.51050901,0,0
-0.60292798,-0.369425,5.4977899,0.549779,0,0
-0.58793801,-0.392847,5.4977899,0.58904898,0,0
-0.57203501,-0.41565999,5.4977899,0.62831903,0,0
-0.55528897,-0.43778199,5.4977899,0.667588,0,0
-0.53770202,-0.45921299,5.4977899,0.70685798,0,0
-0.51927203,-0.47995201,5.4977899,0.74612802,0,0
-0.5,-0.5,5.4977899,0.78539801,0,0
-0.47995201,-0.51927203,5.4977899,0.82466799,0,0
-0.45921299,-0.53770202,5.4977899,0.86393797,0,0
-0.43778199,-0.55528897,5.4977899,0.90320802,0,0
-0.41565999,-0.57203501,5.4977899,0.942478,0,0
-0.392847,-0.58793801,5.4977899,0.98174798,0,0
-0.369425,-0.60292798,5.4977899,1.0210201,0,0
-0.345489,-0.61695802,5.4977899,1.06029,0,0
-0.32103899,-0.630027,5.4977899,1.09956,0,0
-0.29607499,-0.64213502,5.4977899,1.1388299,0,0
-0.27059799,-0.65328097,5.4977899,1.1781,0,0
-0.244701,-0.663414,5.4977899,1.21737,0,0
-0.21848799,-0.67250502,5.4977899,1.25664,0,0
-0.191958,-0.68055302,5.4977899,1.29591,0,0
-0.165112,-0.687558,5.4977899,1.33518,0,0
-0.13795,-0.69352001,5.4977899,1.37445,0,0
-0.110573,-0.69840598,5.4977899,1.41372,0,0
-0.083090201,-0.70220798,5.4977899,1.4529901,0,0
-0.055500299,-0.704925,5.4977899,1.49226,0,0
-0.027803499,-0.70655799,5.4977899,1.53153,0,0
7.3122301E-14,-0.70710701,5.4977899,1.5707999,0,0
0.027803499,-0.70655799,5.4977899,1.61007,0,0
0.055500299,-0.704925,5.4977899,1.64934,0,0
0.083090201,-0.70220798,5.4977899,1.68861,0,0
0.110573,-0.69840598,5.4977899,1.72788,0,0
0.13795,-0.69352001,5.4977899,1.76715,0,0
0.165112,-0.687558,5.4977899,1.80642,0,0
0.191958,-0.68055302,5.4977899,1.84569,0,0
0.21848799,-0.67250502,5.4977899,1.8849601,0,0
0.244701,-0.663414,5.4977899,1.92423,0,0
0.27059799,-0.65328097,5.4977899,1.9635,0,0
0.29607499,-0.64213502,5.4977899,2.0027699,0,0
0.32103899,-0.630027,5.4977899,2.0420401,0,0
0.345489,-0.61695802,5.4977899,2.08131,0,0
0.369425,-0.60292798,5.4977899,2.12058,0,0
0.392847,-0.58793801,5.4977899,2.1598401,0,0
0.41565999,-0.57203501,5.4977899,2.19911,0,0
0.43778199,-0.55528897,5.4977899,2.23838,0,0
0.45921299,-0.53770202,5.4977899,2.2776501,0,0
0.47995201,-0.51927203,5.4977899,2.31692,0,0
0.5,-0.5,5.4977899,2.35619,0,0
0.51927203,-0.47995201,5.4977899,2.3954599,0,0
0.53770202,-0.45921299,5.4977899,2.4347301,0,0
0.55528897,-0.43778199,5.4977899,2.474,0,0
0.57203501,-0.41565999,5.4977899,2.5132699,0,0
0.58793801,-0.392847,5.4977899,2.5525401,0,0
0.60292798,-0.369425,5.4977899,2.59181,0,0
0.61695802,-0.345489,5.4977899,2.6310799,0,0
0.630027,-0.32103899,5.4977899,2.6703501,0,0
0.64213502,-0.29607499,5.4977899,2.70962,0,0
0.65328097,-0.27059799,5.4977899,2.7488899,0,0
0.663414,-0.244701,5.4977899,2.7881601,0,0
0.67250502,-0.21848799,5.4977899,2.82743,0,0
0.68055302,-0.191958,5.4977899,2.8666999,0,0
0.687558,-0.165112,5.4977899,2.9059701,0,0
0.69352001,-0.13795,5.4977899,2.94524,0,0
0.69840598,-0.110573,5.4977899,2.9845099,0,0
0.70220798,-0.083090201,5.4977899,3.0237801,0,0
0.704925,-0.055500299,5.4977899,3.06305,0,0
0.70655799,-0.027803499,5.4977899,3.10232,0,0
0.70710701,1.46245E-13,5.4977899,3.1415901,0,0
0.70655799,0.027803499,5.4977899,3.18086,0,0
0.704925,0.055500299,5.4977899,3.22013,0,0
0.70220798,0.083090201,5.4977899,3.2593999,0,0
0.69840598,0.110573,5.4977899,3.2986701,0,0
0.69352001,0.13795,5.4977899,3.33794,0,0
0.687558,0.165112,5.4977899,3.3772099,0,0
0.68055302,0.191958,5.4977899,3.4164801,0,0
0.67250502,0.21848799,5.4977899,3.45575,0,0
0.663414,0.244701,5.4977899,3.4950199,0,0
0.65328097,0.27059799,5.4977899,3.5342901,0,0
0.64213502,0.29607499,5.4977899,3.57356,0,0
0.630027,0.32103899,5.4977899,3.6128299,0,0
0.61695802,0.345489,5.4977899,3.6521001,0,0
0.60292798,0.369425,5.4977899,3.69137,0,0
0.58793801,0.392847,5.4977899,3.7306399,0,0
0.57203501,0.41565999,5.4977899,3.7699101,0,0
0.55528897,0.43778199,5.4977899,3.80918,0,0
0.53770202,0.45921299,5.4977899,3.8484499,0,0
0.51927203,0.47995201,5.4977899,3.8877201,0,0
0.5,0.5,5.4977899,3.92699,0,0
0.47995201,0.51927203,5.4977899,3.96626,0,0
0.45921299,0.53770202,5.4977899,4.0055299,0,0
0.43778199,0.55528897,5.4977899,4.0447998,0,0
0.41565999,0.57203501,5.4977899,4.0840702,0,0
0.392847,0.58793801,5.4977899,4.1233401,0,0
0.369425,0.60292798,5.4977899,4.1626101,0,0
0.345489,0.61695802,5.4977899,4.20188,0,0
0.32103899,0.630027,5.4977899,4.2411499,0,0
0.29607499,0.64213502,5.4977899,4.2804198,0,0
0.27059799,0.65328097,5.4977899,4.3196902,0,0
0.244701,0.663414,5.4977899,4.3589602,0,0
0.21848799,0.67250502,5.4977899,4.3982301,0,0
0.191958,0.68055302,5.4977899,4.4375,0,0
0.165112,0.687558,5.4977899,4.4767699,0,0
0.13795,0.69352001,5.4977899,4.5160398,0,0
0.110573,0.69840598,5.4977899,4.5553098,0,0
0.083090201,0.70220798,5.4977899,4.5945802,0,0
0.055500299,0.704925,5.4977899,4.6338501,0,0
0.027803499,0.70655799,5.4977899,4.67312,0,0
-2.1968201E-13,0.70710701,5.4977899,4.7123899,0,0
-0.027803499,0.70655799,5.4977899,4.7516599,0,0
-0.055500299,0.704925,5.4977899,4.7909298,0,0
-0.083090201,0.70220798,5.4977899,4.8302002,0,0
-0.110573,0.69840598,5.4977899,4.8694701,0,0
-0.13795,0.69352001,5.4977899,4.90874,0,0
-0.165112,0.687558,5.4977899,4.94801,0,0
-0.191958,0.68055302,5.4977899,4.9872799,0,0
-0.21848799,0.67250502,5.4977899,5.0265498,0,0
-0.244701,0.663414,5.4977899,5.0658202,0,0
-0.27059799,0.65328097,5.4977899,5.1050901,0,0
-0.29607499,0.64213502,5.4977899,5.1443601,0,0
-0.32103899,0.630027,5.4977899,5.18363,0,0
-0.345489,0.61695802,5.4977899,5.2228999,0,0
-0.369425,0.60292798,5.4977899,5.2621698,0,0
-0.392847,0.58793801,5.4977899,5.3014398,0,0
-0.41565999,0.57203501,5.4977899,5.3407102,0,0
-0.43778199,0.55528897,5.4977899,5.3799801,0,0
-0.45921299,0.53770202,5.4977899,5.41925,0,0
-0.47995201,0.51927203,5.4977899,5.4585199,0,0
-0.5,0.5,5.4977899,5.4977899,0,0
-0.51927203,0.47995201,5.4977899,5.5370598,0,0
-0.53770202,0.45921299,5.4977899,5.5763302,0,0
-0.55528897,0.43778199,5.4977899,5.6156001,0,0
-0.57203501,0.41565999,5.4977899,5.65487,0,0
-0.58793801,0.392847,5.4977899,5.69414,0,0
-0.60292798,0.369425,5.4977899,5.7334099,0,0
-0.61695802,0.345489,5.4977899,5.7726798,0,0
-0.630027,0.32103899,5.4977899,5.8119502,0,0
-0.64213502,0.29607499,5.4977899,5.8512201,0,0
-0.65328097,0.27059799,5.4977899,5.8904901,0,0
-0.663414,0.244701,5.4977899,5.92976,0,0
-0.67250502,0.21848799,5.4977899,5.9690299,0,0
-0.68055302,0.191958,5.4977899,6.0082998,0,0
-0.687558,0.165112,5.4977899,6.0475702,0,0
-0.69352001,0.13795,5.4977899,6.0868402,0,0
-0.69840598,0.110573,5.4977899,6.1261101,0,0
-0.70220798,0.083090201,5.4977899,6.16538,0,0
-0.704925,0.055500299,5.4977899,6.2046499,0,0
-0.70655799,0.027803499,5.4977899,6.2439198,0,0
-0.70710701,-2.92493E-13,5.4977899,6.2831898,0,0.0392698999999999
-0.67875499,7.3294298E-19,5.5370598,-9.9967403E-19,0,0
-0.67822802,-0.0288752,5.5370598,0.039269902,0,0
-0.67666,-0.057639498,5.5370598,0.078539804,0,0
-0.674052,-0.086292803,5.5370598,0.11781,0,0
-0.670403,-0.114835,5.5370598,0.15707999,0,0
-0.665712,-0.14326701,5.5370598,0.19634999,0,0
-0.659989,-0.17147601,5.5370598,0.23561899,0,0
-0.653265,-0.199357,5.5370598,0.27488899,0,0
-0.64554,-0.226909,5.5370598,0.31415901,0,0
-0.636814,-0.25413299,5.5370598,0.35342899,0,0
-0.627087,-0.281028,5.5370598,0.392699,0,0
-0.61638701,-0.30748701,5.5370598,0.43196899,0,0
-0.604765,-0.333413,5.5370598,0.471239,0,0
-0.59222001,-0.358805,5.5370598,0.51050901,0,0
-0.57875299,-0.38366401,5.5370598,0.549779,0,0
-0.56436402,-0.407989,5.5370598,0.58904898,0,0
-0.54909801,-0.43168199,5.5370598,0.62831903,0,0
-0.53302401,-0.454656,5.5370598,0.667588,0,0
-0.51614201,-0.47691301,5.5370598,0.70685798,0,0
-0.49845099,-0.49845099,5.5370598,0.74612802,0,0
-0.47995201,-0.51927203,5.5370598,0.78539801,0,0
-0.46070799,-0.53928697,5.5370598,0.82466799,0,0
-0.44080001,-0.55842698,5.5370598,0.86393797,0,0
-0.42022899,-0.576693,5.5370598,0.90320802,0,0
-0.398994,-0.59408301,5.5370598,0.942478,0,0
-0.377096,-0.61059898,5.5370598,0.98174798,0,0
-0.35461199,-0.62616801,5.5370598,1.0210201,0,0
-0.33163601,-0.64073801,5.5370598,1.06029,0,0
-0.308166,-0.654311,5.5370598,1.09956,0,0
-0.28420401,-0.66688502,5.5370598,1.1388299,0,0
-0.25974801,-0.67846203,5.5370598,1.1781,0,0
-0.234889,-0.68898499,5.5370598,1.21737,0,0
-0.209727,-0.69842601,5.5370598,1.25664,0,0
-0.18426099,-0.70678401,5.5370598,1.29591,0,0
-0.158492,-0.714059,5.5370598,1.33518,0,0
-0.13241801,-0.72025102,5.5370598,1.37445,0,0
-0.10614,-0.72532499,5.5370598,1.41372,0,0
-0.079758599,-0.72927397,5.5370598,1.4529901,0,0
-0.0532749,-0.73209602,5.5370598,1.49226,0,0
-0.026688701,-0.73379201,5.5370598,1.53153,0,0
7.0190402E-14,-0.73436201,5.5370598,1.5707999,0,0
0.026688701,-0.73379201,5.5370598,1.61007,0,0
0.0532749,-0.73209602,5.5370598,1.64934,0,0
0.079758599,-0.72927397,5.5370598,1.68861,0,0
0.10614,-0.72532499,5.5370598,1.72788,0,0
0.13241801,-0.72025102,5.5370598,1.76715,0,0
0.158492,-0.714059,5.5370598,1.80642,0,0
0.18426099,-0.70678401,5.5370598,1.84569,0,0
0.209727,-0.69842601,5.5370598,1.8849601,0,0
0.234889,-0.68898499,5.5370598,1.92423,0,0
0.25974801,-0.67846203,5.5370598,1.9635,0,0
0.28420401,-0.66688502,5.5370598,2.0027699,0,0
0.308166,-0.654311,5.5370598,2.0420401,0,0
0.33163601,-0.64073801,5.5370598,2.08131,0,0
0.35461199,-0.62616801,5.5370598,2.12058,0,0
0.377096,-0.61059898,5.5370598,2.1598401,0,0
0.398994,-0.59408301,5.5370598,2.19911,0,0
0.42022899,-0.576693,5.5370598,2.23838,0,0
0.44080001,-0.55842698,5.5370598,2.2776501,0,0
0.46070799,-0.53928697,5.5370598,2.31692,0,0
0.47995201,-0.51927203,5.5370598,2.35619,0,0
0.49845099,-0.49845099,5.5370598,2.3954599,0,0
0.51614201,-0.47691301,5.5370598,2.4347301,0,0
0.53302401,-0.454656,5.5370598,2.474,0,0
0.54909801,-0.43168199,5.5370598,2.5132699,0,0
0.56436402,-0.407989,5.5370598,2.5525401,0,0
0.57875299,-0.38366401,5.5370598,2.59181,0,0
0.59222001,-0.358805,5.5370598,2.6310799,0,0
0.604765,-0.333413,5.5370598,2.6703501,0,0
0.61638701,-0.30748701,5.5370598,2.70962,0,0
0.627087,-0.281028,5.5370598,2.7488899,0,0
0.636814,-0.25413299,5.5370598,2.7881601,0,0
0.64554,-0.226909,5.5370598,2.82743,0,0
0.653265,-0.199357,5.5370598,2.8666999,0,0
0.659989,-0.17147601,5.5370598,2.9059701,0,0
0.665712,-0.14326701,5.5370598,2.94524,0,0
0.670403,-0.114835,5.5370598,2.9845099,0,0
0.674052,-0.086292803,5.5370598,3.0237801,0,0
0.67666,-0.057639498,5.5370598,3.06305,0,0
0.67822802,-0.0288752,5.5370598,3.10232,0,0
0.67875499,1.5188201E-13,5.5370598,3.1415901,0,0
0.67822802,0.0288752,5.5370598,3.18086,0,0
0.67666,0.057639498,5.5370598,3.22013,0,0
0.674052,0.086292803,5.5370598,3.2593999,0,0
0.670403,0.114835,5.5370598,3.2986701,0,0
0.665712,0.14326701,5.5370598,3.33794,0,0
0.659989,0.17147601,5.5370598,3.3772099,0,0
0.653265,0.199357,5.5370598,3.4164801,0,0
0.64554,0.226909,5.5370598,3.45575,0,0
0.636814,0.25413299,5.5370598,3.4950199,0,0
0.627087,0.281028,5.5370598,3.5342901,0,0
0.61638701,0.30748701,5.5370598,3.57356,0,0
0.604765,0.333413,5.5370598,3.6128299,0,0
0.59222001,0.358805,5.5370598,3.6521001,0,0
0.57875299,0.38366401,5.5370598,3.69137,0,0
0.56436402,0.407989,5.5370598,3.7306399,0,0
0.54909801,0.43168199,5.5370598,3.7699101,0,0
0.53302401,0.454656,5.5370598,3.80918,0,0
0.51614201,0.47691301,5.5370598,3.8484499,0,0
0.49845099,0.49845099,5.5370598,3.8877201,0,0
0.47995201,0.51927203,5.5370598,3.92699,0,0
0.46070799,0.53928697,5.5370598,3.96626,0,0
0.44080001,0.55842698,5.5370598,4.0055299,0,0
0.42022899,0.576693,5.5370598,4.0447998,0,0
0.398994,0.59408301,5.5370598,4.0840702,0,0
0.377096,0.61059898,5.5370598,4.1233401,0,0
0.35461199,0.62616801,5.5370598,4.1626101,0,0
0.33163601,0.64073801,5.5370598,4.20188,0,0
0.308166,0.654311,5.5370598,4.2411499,0,0
0.28420401,0.66688502,5.5370598,4.2804198,0,0
0.25974801,0.67846203,5.5370598,4.3196902,0,0
0.234889,0.68898499,5.5370598,4.3589602,0,0
0.209727,0.69842601,5.5370598,4.3982301,0,0
0.18426099,0.70678401,5.5370598,4.4375,0,0
0.158492,0.714059,5.5370598,4.4767699,0,0
0.13241801,0.72025102,5.5370598,4.5160398,0,0
0.10614,0.72532499,5.5370598,4.5553098,0,0
0.079758599,0.72927397,5.5370598,4.5945802,0,0
0.0532749,0.73209602,5.5370598,4.6338501,0,0
0.026688701,0.73379201,5.5370598,4.67312,0,0
-2.10874E-13,0.73436201,5.5370598,4.7123899,0,0
-0.026688701,0.73379201,5.5370598,4.7516599,0,0
-0.0532749,0.73209602,5.5370598,4.7909298,0,0
-0.079758599,0.72927397,5.5370598,4.8302002,0,0
-0.10614,0.72532499,5.5370598,4.8694701,0,0
-0.13241801,0.72025102,5.5370598,4.90874,0,0
-0.158492,0.714059,5.5370598,4.94801,0,0
-0.18426099,0.70678401,5.5370598,4.9872799,0,0
-0.209727,0.69842601,5.5370598,5.0265498,0,0
-0.234889,0.68898499,5.5370598,5.0658202,0,0
-0.25974801,0.67846203,5.5370598,5.1050901,0,0
-0.28420401,0.66688502,5.5370598,5.1443601,0,0
-0.308166,0.654311,5.5370598,5.18363,0,0
-0.33163601,0.64073801,5.5370598,5.2228999,0,0
-0.35461199,0.62616801,5.5370598,5.2621698,0,0
-0.377096,0.61059898,5.5370598,5.3014398,0,0
-0.398994,0.59408301,5.5370598,5.3407102,0,0
-0.42022899,0.576693,5.5370598,5.3799801,0,0
-0.44080001,0.55842698,5.5370598,5.41925,0,0
-0.46070799,0.53928697,5.5370598,5.4585199,0,0
-0.47995201,0.51927203,5.5370598,5.4977899,0,0
-0.49845099,0.49845099,5.5370598,5.5370598,0,0
-0.51614201,0.47691301,5.5370598,5.5763302,0,0
-0.53302401,0.454656,5.5370598,5.6156001,0,0
-0.54909801,0.43168199,5.5370598,5.65487,0,0
-0.56436402,0.407989,5.5370598,5.69414,0,0
-0.57875299,0.38366401,5.5370598,5.7334099,0,0
-0.59222001,0.358805,5.5370598,5.7726798,0,0
-0.604765,0.333413,5.5370598,5.8119502,0,0
-0.61638701,0.30748701,5.5370598,5.8512201,0,0
-0.627087,0.281028,5.5370598,5.8904901,0,0
-0.636814,0.25413299,5.5370598,5.92976,0,0
-0.64554,0.226909,5.5370598,5.9690299,0,0
-0.653265,0.199357,5.5370598,6.0082998,0,0
-0.659989,0.17147601,5.5370598,6.0475702,0,0
-0.665712,0.14326701,5.5370598,6.0868402,0,0
-0.670403,0.114835,5.5370598,6.1261101,0,0
-0.674052,0.086292803,5.5370598,6.16538,0,0
-0.67666,0.057639498,5.5370598,6.2046499,0,0
-0.67822802,0.0288752,5.5370598,6.2439198,0,0
-0.67875499,-3.0376699E-13,5.5370598,6.2831898,0,0.0392704000000004
-0.64942503,7.5895698E-19,5.5763302,-9.9967403E-19,0,0
-0.64892101,-0.029899999,5.5763302,0.039269902,0,0
-0.647421,-0.0596852,5.5763302,0.078539804,0,0
-0.644925,-0.089355499,5.5763302,0.11781,0,0
-0.64143401,-0.118911,5.5763302,0.15707999,0,0
-0.63694602,-0.148352,5.5763302,0.19634999,0,0
-0.63147002,-0.177562,5.5763302,0.23561899,0,0
-0.62503701,-0.206432,5.5763302,0.27488899,0,0
-0.61764503,-0.234962,5.5763302,0.31415901,0,0
-0.60929698,-0.263152,5.5763302,0.35342899,0,0
-0.59999001,-0.29100201,5.5763302,0.392699,0,0
-0.58975297,-0.3184,5.5763302,0.43196899,0,0
-0.57863301,-0.34524599,5.5763302,0.471239,0,0
-0.56663001,-0.37154001,5.5763302,0.51050901,0,0
-0.55374497,-0.39728099,5.5763302,0.549779,0,0
-0.53997701,-0.42247,5.5763302,0.58904898,0,0
-0.52537102,-0.44700301,5.5763302,0.62831903,0,0
-0.509992,-0.47079301,5.5763302,0.667588,0,0
-0.493839,-0.493839,5.5763302,0.70685798,0,0
-0.47691301,-0.51614201,5.5763302,0.74612802,0,0
-0.45921299,-0.53770202,5.5763302,0.78539801,0,0
-0.44080001,-0.55842698,5.5763302,0.82466799,0,0
-0.42175299,-0.57824701,5.5763302,0.86393797,0,0
-0.40206999,-0.59715998,5.5763302,0.90320802,0,0
-0.381753,-0.61516798,5.5763302,0.942478,0,0
-0.36080101,-0.63227099,5.5763302,0.98174798,0,0
-0.33928901,-0.64839101,5.5763302,1.0210201,0,0
-0.317305,-0.66347897,5.5763302,1.06029,0,0
-0.29484999,-0.67753297,5.5763302,1.09956,0,0
-0.27192301,-0.69055402,5.5763302,1.1388299,0,0
-0.248524,-0.70254099,5.5763302,1.1781,0,0
-0.22474,-0.71343797,5.5763302,1.21737,0,0
-0.200665,-0.72321397,5.5763302,1.25664,0,0
-0.17629901,-0.73186898,5.5763302,1.29591,0,0
-0.15164299,-0.739402,5.5763302,1.33518,0,0
-0.12669601,-0.74581403,5.5763302,1.37445,0,0
-0.101553,-0.751068,5.5763302,1.41372,0,0
-0.076312102,-0.75515699,5.5763302,1.4529901,0,0
-0.050972801,-0.75807899,5.5763302,1.49226,0,0
-0.0255355,-0.759835,5.5763302,1.53153,0,0
6.71574E-14,-0.76042497,5.5763302,1.5707999,0,0
0.0255355,-0.759835,5.5763302,1.61007,0,0
0.050972801,-0.75807899,5.5763302,1.64934,0,0
0.076312102,-0.75515699,5.5763302,1.68861,0,0
0.101553,-0.751068,5.5763302,1.72788,0,0
0.12669601,-0.74581403,5.5763302,1.76715,0,0
0.15164299,-0.739402,5.5763302,1.80642,0,0
0.17629901,-0.73186898,5.5763302,1.84569,0,0
0.200665,-0.72321397,5.5763302,1.8849601,0,0
0.22474,-0.71343797,5.5763302,1.92423,0,0
0.248524,-0.70254099,5.5763302,1.9635,0,0
0.27192301,-0.69055402,5.5763302,2.0027699,0,0
0.29484999,-0.67753297,5.5763302,2.0420401,0,0
0.317305,-0.66347897,5.5763302,2.08131,0,0
0.33928901,-0.64839101,5.5763302,2.12058,0,0
0.36080101,-0.63227099,5.5763302,2.1598401,0,0
0.381753,-0.61516798,5.5763302,2.19911,0,0
0.40206999,-0.59715998,5.5763302,2.23838,0,0
0.42175299,-0.57824701,5.5763302,2.2776501,0,0
0.44080001,-0.55842698,5.5763302,2.31692,0,0
0.45921299,-0.53770202,5.5763302,2.35619,0,0
0.47691301,-0.51614201,5.5763302,2.3954599,0,0
0.493839,-0.493839,5.5763302,2.4347301,0,0
0.509992,-0.47079301,5.5763302,2.474,0,0
0.52537102,-0.44700301,5.5763302,2.5132699,0,0
0.53997701,-0.42247,5.5763302,2.5525401,0,0
0.55374497,-0.39728099,5.5763302,2.59181,0,0
0.56663001,-0.37154001,5.5763302,2.6310799,0,0
0.57863301,-0.34524599,5.5763302,2.6703501,0,0
0.58975297,-0.3184,5.5763302,2.70962,0,0
0.59999001,-0.29100201,5.5763302,2.7488899,0,0
0.60929698,-0.263152,5.5763302,2.7881601,0,0
0.61764503,-0.234962,5.5763302,2.82743,0,0
0.62503701,-0.206432,5.5763302,2.8666999,0,0
0.63147002,-0.177562,5.5763302,2.9059701,0,0
0.63694602,-0.148352,5.5763302,2.94524,0,0
0.64143401,-0.118911,5.5763302,2.9845099,0,0
0.644925,-0.089355499,5.5763302,3.0237801,0,0
0.647421,-0.0596852,5.5763302,3.06305,0,0
0.64892101,-0.029899999,5.5763302,3.10232,0,0
0.64942503,1.57273E-13,5.5763302,3.1415901,0,0
0.64892101,0.029899999,5.5763302,3.18086,0,0
0.647421,0.0596852,5.5763302,3.22013,0,0
0.644925,0.089355499,5.5763302,3.2593999,0,0
0.64143401,0.118911,5.5763302,3.2986701,0,0
0.63694602,0.148352,5.5763302,3.33794,0,0
0.63147002,0.177562,5.5763302,3.3772099,0,0
0.62503701,0.206432,5.5763302,3.4164801,0,0
0.61764503,0.234962,5.5763302,3.45575,0,0
0.60929698,0.263152,5.5763302,3.4950199,0,0
0.59999001,0.29100201,5.5763302,3.5342901,0,0
