Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.00287,100.287,-0.16080098,-0.0000024838648,-0.000034475728,1,2.9845152,2.9845152,3.1415927,0
1.0028788,100.28788,-0.15444876,-0.0000024732085,-0.000034568387,1,2.9907982,2.9907982,3.1415927,0
1.0028876,100.28876,-0.14809629,-0.0000024625517,-0.000034661054,1,2.9970815,2.9970815,3.1415927,0
1.0028945,100.28945,-0.14169267,-0.0000024871883,-0.00003379304,1,3.0033648,3.0033648,3.1415927,0
1.0029006,100.29006,-0.13527018,-0.0000024981318,-0.000033073145,1,3.0096478,3.0096478,3.1415927,0
1.0029068,100.29068,-0.12884742,-0.0000025090758,-0.000032353226,1,3.0159311,3.0159311,3.1415927,0
1.002913,100.2913,-0.12242492,-0.0000025200195,-0.000031633332,1,3.0222142,3.0222142,3.1415927,0
1.0029191,100.29192,-0.11600218,-0.0000025309635,-0.000030913412,1,3.0284975,3.0284975,3.1415927,0
1.0029253,100.29253,-0.10957944,-0.0000025419074,-0.000030193491,1,3.0347807,3.0347807,3.1415927,0
1.0029315,100.29314,-0.10315693,-0.0000025528509,-0.000029473598,1,3.0410638,3.0410638,3.1415927,0
1.0029376,100.29376,-0.096734188,-0.0000025637951,-0.000028753677,1,3.0473471,3.0473471,3.1415927,0
1.0029438,100.29437,-0.090311691,-0.0000025747386,-0.000028033784,1,3.0536301,3.0536301,3.1415927,0
1.00295,100.29499,-0.083888941,-0.0000025856825,-0.000027313863,1,3.0599134,3.0599134,3.1415927,0
1.002956,100.29561,-0.077466197,-0.0000025966265,-0.000026593943,1,3.0661967,3.0661967,3.1415927,0
1.0029606,100.29606,-0.0710309,-0.0000026062573,-0.00002451203,1,3.0724797,3.0724797,3.1415927,0
1.0029624,100.29623,-0.064573027,-0.0000025956763,-0.000021068332,1,3.078763,3.078763,3.1415927,0
1.0029641,100.29642,-0.058115151,-0.0000025850954,-0.000017624634,1,3.0850463,3.0850463,3.1415927,0
1.0029659,100.29659,-0.051657517,-0.0000025745148,-0.000014181068,1,3.0913293,3.0913293,3.1415927,0
1.0029677,100.29677,-0.04519964,-0.0000025639338,-0.000010737371,1,3.0976126,3.0976126,3.1415927,0
1.0029694,100.29694,-0.03874201,-0.0000025533532,-0.0000072938033,1,3.1038957,3.1038957,3.1415927,0
1.0029712,100.29712,-0.032284133,-0.0000025427721,-0.0000038501057,1,3.1101789,3.1101789,3.1415927,0
1.002973,100.29729,-0.025826257,-0.0000025321913,-0.0000004064083,1,3.1164622,3.1164622,3.1415927,0
1.0029747,100.29747,-0.019368624,-0.0000025216107,0.0000030371586,1,3.1227453,3.1227453,3.1415927,0
1.0029764,100.29765,-0.012910748,-0.0000025110296,0.000006480856,1,3.1290286,3.1290286,3.1415927,0
1.0029782,100.29782,-0.0064531169,-0.000002500449,0.0000099244235,1,3.1353116,3.1353116,3.1415927,0
1.00298,100.298,0.0000050618305,-0.0000025129398,0.000013890482,1,3.1415949,3.1415949,3.1415927,0
1.0029782,100.29782,0.0064629577,-0.0000025197282,0.00001399362,1,3.1478782,3.1478782,3.1415927,0
1.0029764,100.29765,0.012920609,-0.0000025265163,0.000014096753,1,3.1541612,3.1541612,3.1415927,0
1.0029747,100.29747,0.019378504,-0.0000025333047,0.000014199891,1,3.1604445,3.1604445,3.1415927,0
1.002973,100.29729,0.025836155,-0.0000025400927,0.000014303025,1,3.1667275,3.1667275,3.1415927,0
1.0029712,100.29712,0.03229405,-0.0000025468812,0.000014406161,1,3.1730108,3.1730108,3.1415927,0
1.0029694,100.29694,0.038751945,-0.0000025536697,0.000014509299,1,3.1792941,3.1792941,3.1415927,0
1.0029676,100.29677,0.045209598,-0.0000025604577,0.000014612433,1,3.1855772,3.1855772,3.1415927,0
1.0029659,100.29659,0.051667493,-0.0000025672462,0.000014715571,1,3.1918604,3.1918604,3.1415927,0
1.0029641,100.29641,0.058125142,-0.0000025740344,0.000014818704,1,3.1981435,3.1981435,3.1415927,0
